// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45B00
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
02051	NaN	5.222708	-4.064205	-7.126483	2.430113	0.331634	-0.402322	NaN	NaN	NaN	3.505889	0.070215	-2.588989	NaN	NaN	NaN	-0.751465	1.004395	-0.056885	0.085537	-0.066084	-0.120772	0.999340	0.029209	0.000585	-0.021570	-131.812335	-33.555964	94.561393	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02052	NaN	5.595991	-2.935249	-7.332562	3.571401	0.973699	-0.869166	NaN	NaN	NaN	3.229292	0.369122	-2.400372	NaN	NaN	NaN	-0.775879	0.965088	-0.095459	0.091928	-0.047451	-0.123784	0.999433	0.026906	0.003075	-0.019999	-129.573398	-35.526130	96.055351	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02053	NaN	6.041492	-2.096787	-7.302357	4.237419	1.664858	-1.240172	NaN	NaN	NaN	2.448125	0.726938	-1.870235	NaN	NaN	NaN	-0.812500	0.946533	-0.133057	0.099414	-0.034002	-0.123011	0.999652	0.020399	0.006057	-0.015583	-127.658825	-37.357367	96.771070	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02054	NaN	6.531872	-1.483867	-7.008631	4.479902	2.343824	-1.541032	NaN	NaN	NaN	1.575201	1.162041	-1.163344	NaN	NaN	NaN	-0.823975	0.927490	-0.160645	0.107488	-0.024232	-0.118176	0.999820	0.013126	0.009683	-0.009694	-125.981236	-38.914531	96.492915	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02055	NaN	6.659549	-1.159267	-6.204075	4.144723	2.691515	-2.082522	NaN	NaN	NaN	0.686066	1.597948	-0.440167	NaN	NaN	NaN	-0.827148	0.915283	-0.182373	0.109531	-0.019127	-0.104976	0.999888	0.005717	0.013316	-0.003668	-124.499734	-40.141476	95.196653	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02056	NaN	6.804687	-1.645048	-5.706978	3.636731	2.484384	-1.927488	NaN	NaN	NaN	-0.501158	1.800486	0.353686	NaN	NaN	NaN	-0.811523	0.929443	-0.195557	0.112049	-0.027487	-0.096690	0.999874	-0.004176	0.015003	0.002947	-123.603250	-40.827848	93.080377	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02057	NaN	6.896492	-2.496764	-5.635805	3.289107	1.919506	-1.383515	NaN	NaN	NaN	-1.077738	1.899323	1.016750	NaN	NaN	NaN	-0.800049	0.937012	-0.197998	0.113792	-0.041498	-0.095364	0.999799	-0.008981	0.015827	0.008472	-122.858776	-41.013353	90.373935	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02058	NaN	6.671926	-3.029861	-4.961614	2.600840	1.568925	-1.501068	NaN	NaN	NaN	-1.152803	2.003667	1.485848	NaN	NaN	NaN	-0.776855	0.973389	-0.203125	0.110423	-0.049930	-0.084060	0.999738	-0.009606	0.016696	0.012381	-121.902525	-40.843660	87.235083	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02059	NaN	6.108463	-3.416995	-3.900175	1.649043	1.297965	-2.080010	NaN	NaN	NaN	-1.540604	2.053361	2.026193	NaN	NaN	NaN	-0.748291	1.012451	-0.182129	0.101636	-0.056076	-0.066019	0.999629	-0.012837	0.017109	0.016883	-121.082682	-40.222065	83.710906	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02060	NaN	5.213470	-4.101560	-3.274158	0.791410	0.596970	-2.482008	NaN	NaN	NaN	-2.430914	2.038614	2.816285	NaN	NaN	NaN	-0.694824	1.054443	-0.167480	0.087553	-0.067417	-0.054681	0.999375	-0.020253	0.016985	0.023464	-120.883526	-38.922491	79.755322	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02061	NaN	3.916918	-5.197629	-2.933254	-0.294483	-0.519146	-2.699444	NaN	NaN	NaN	-3.298301	1.855966	3.681083	NaN	NaN	NaN	-0.631592	1.103516	-0.126465	0.067183	-0.085905	-0.047549	0.999032	-0.027477	0.015461	0.030666	-121.441629	-36.835406	75.535219	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02062	NaN	2.613358	-6.709618	-2.488377	-1.943739	-1.442756	-2.590844	NaN	NaN	NaN	-3.838535	1.370993	4.242906	NaN	NaN	NaN	-0.556396	1.168213	-0.063965	0.047052	-0.111466	-0.038427	0.998798	-0.031975	0.011420	0.035343	-122.785787	-34.103405	71.534961	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02063	NaN	1.342102	-8.382857	-1.957671	-3.928140	-1.971957	-2.293537	NaN	NaN	NaN	-3.643930	0.531507	4.336785	NaN	NaN	NaN	-0.477051	1.214111	-0.000488	0.027286	-0.139695	-0.028498	0.998876	-0.030355	0.004428	0.036126	-124.535431	-30.941732	68.317265	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02064	NaN	0.407298	-9.597393	-1.326022	-5.613909	-1.832974	-2.124377	NaN	NaN	NaN	-2.788762	-0.538895	3.758609	NaN	NaN	NaN	-0.421387	1.250732	0.056885	0.011890	-0.160093	-0.018335	0.999229	-0.023234	-0.004490	0.031314	-126.267883	-27.722105	66.418392	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02065	NaN	0.608073	-9.978401	-1.611954	-5.707317	-1.198478	-1.536479	NaN	NaN	NaN	-2.017101	-1.595674	2.748770	NaN	NaN	NaN	-0.360840	1.273438	0.103271	0.014277	-0.166430	-0.023897	0.999508	-0.016806	-0.013295	0.022903	-128.012941	-24.713519	66.010171	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02066	NaN	2.064707	-10.060362	-2.903235	-4.494180	-0.132561	-0.134789	NaN	NaN	NaN	-1.662715	-2.202130	1.914811	NaN	NaN	NaN	-0.314209	1.291748	0.138184	0.037939	-0.167729	-0.045389	0.999608	-0.013854	-0.018349	0.015955	-129.811683	-21.973277	66.545412	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02067	NaN	3.418315	-10.459720	-5.001397	-3.101849	0.445795	1.860367	NaN	NaN	NaN	-1.517421	-2.110519	1.124071	NaN	NaN	NaN	-0.286133	1.306641	0.182861	0.060036	-0.174803	-0.080110	0.999722	-0.012644	-0.017586	0.009366	-131.577018	-19.848430	67.435895	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02068	NaN	4.352868	-11.172619	-6.949408	-2.250037	0.750983	3.841188	NaN	NaN	NaN	-1.102635	-1.497486	0.406396	NaN	NaN	NaN	-0.264648	1.289551	0.206543	0.074604	-0.187008	-0.113185	0.999874	-0.009188	-0.012479	0.003386	-132.907536	-18.602710	68.284654	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02069	NaN	4.367361	-11.739185	-8.681797	-1.759126	0.201210	5.323982	NaN	NaN	NaN	-0.415627	-0.686721	-0.283082	NaN	NaN	NaN	-0.270264	1.292969	0.209961	0.073151	-0.196324	-0.143599	0.999975	-0.003464	-0.005723	-0.002359	-133.525076	-18.353522	68.987596	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02070	NaN	3.889024	-11.345362	-8.698871	-1.683673	-0.275462	4.904622	NaN	NaN	NaN	0.446774	-0.084638	-0.825356	NaN	NaN	NaN	-0.291748	1.284912	0.203613	0.063620	-0.188988	-0.145640	0.999969	0.003723	-0.000705	-0.006878	-133.299594	-18.873328	69.624950	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02071	NaN	3.510584	-10.261831	-8.182102	-1.286474	-0.614502	3.697916	NaN	NaN	NaN	1.052737	0.024959	-1.258382	NaN	NaN	NaN	-0.315674	1.278809	0.185059	0.056692	-0.170426	-0.137877	0.999907	0.008773	0.000208	-0.010486	-132.574063	-19.772097	70.477665	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02072	NaN	3.859534	-8.966759	-7.801349	-0.359590	-0.431988	2.670581	NaN	NaN	NaN	1.622512	0.086919	-1.708772	NaN	NaN	NaN	-0.358398	1.265381	0.145508	0.062111	-0.148564	-0.132081	0.999807	0.013520	0.000724	-0.014239	-131.406656	-21.043220	71.580284	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02073	NaN	4.299616	-7.682968	-7.246486	0.472089	-0.099306	1.579366	NaN	NaN	NaN	1.848883	0.402181	-2.086824	NaN	NaN	NaN	-0.390381	1.251709	0.115479	0.069031	-0.127382	-0.122975	0.999724	0.015406	0.003351	-0.017389	-130.046069	-22.806805	72.671693	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02074	NaN	4.534020	-6.670765	-6.710553	1.002772	0.037471	0.630747	NaN	NaN	NaN	1.660678	0.868649	-2.311328	NaN	NaN	NaN	-0.437500	1.222900	0.078369	0.072608	-0.111030	-0.113913	0.999693	0.013838	0.007238	-0.019259	-128.796682	-25.041477	73.507594	NaN	NaN	NaN	NaN	NaN	NaN	0.00
