// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45996
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
02051	NaN	-5.156046	5.590734	-6.162345	0.109009	-0.018660	-0.024768	NaN	NaN	NaN	0.018259	-0.095864	0.000916	NaN	NaN	NaN	0.865479	-0.386719	0.459229	-0.085853	0.093194	-0.102760	1.000000	0.000152	-0.000799	0.000008	138.003667	32.440297	7.194365	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02052	NaN	-5.114491	5.522798	-6.184460	0.131523	0.052588	-0.071702	NaN	NaN	NaN	0.010065	-0.099891	0.002638	NaN	NaN	NaN	0.876953	-0.392822	0.465576	-0.085158	0.092053	-0.103138	1.000000	0.000084	-0.000832	0.000022	137.979545	32.510145	7.116633	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02053	NaN	-5.107327	5.511158	-6.210113	0.149475	0.082166	-0.066198	NaN	NaN	NaN	0.018973	-0.055008	-0.000597	NaN	NaN	NaN	0.861816	-0.384766	0.465820	-0.085074	0.091869	-0.103526	1.000000	0.000158	-0.000458	-0.000005	137.983586	32.550174	7.075655	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02054	NaN	-5.149371	5.530898	-6.159382	0.111514	0.025828	-0.064266	NaN	NaN	NaN	0.025579	-0.006591	-0.002475	NaN	NaN	NaN	0.865967	-0.383301	0.464844	-0.085815	0.092205	-0.102641	1.000000	0.000213	-0.000055	-0.000021	138.014684	32.556941	7.073046	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02055	NaN	-5.237011	5.625164	-6.027128	0.039176	-0.146190	-0.046823	NaN	NaN	NaN	0.002793	0.010459	0.002510	NaN	NaN	NaN	0.864258	-0.386963	0.463867	-0.087294	0.093753	-0.100442	1.000000	0.000023	0.000087	0.000021	138.028733	32.548490	7.079109	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02056	NaN	-5.264479	5.538944	-6.073014	-0.008784	-0.055794	-0.051901	NaN	NaN	NaN	-0.030792	-0.005114	0.004828	NaN	NaN	NaN	0.869141	-0.382324	0.462646	-0.087741	0.092286	-0.101244	1.000000	-0.000257	-0.000043	0.000040	138.003208	32.549580	7.071446	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02057	NaN	-5.286231	5.451016	-6.104746	-0.053916	0.028326	-0.069894	NaN	NaN	NaN	0.002337	-0.045735	0.001081	NaN	NaN	NaN	0.866943	-0.393799	0.464600	-0.088066	0.090851	-0.101778	1.000000	0.000019	-0.000381	0.000009	137.994528	32.582000	7.036044	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02058	NaN	-5.201095	5.510575	-6.105879	0.052749	-0.004152	-0.081461	NaN	NaN	NaN	0.058880	-0.083209	-0.007819	NaN	NaN	NaN	0.864990	-0.389648	0.460205	-0.086608	0.091899	-0.101780	1.000000	0.000491	-0.000693	-0.000065	138.028332	32.646558	6.979854	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02059	NaN	-5.141318	5.598311	-6.087331	0.149670	-0.075994	-0.076074	NaN	NaN	NaN	0.084611	-0.121860	-0.002487	NaN	NaN	NaN	0.861816	-0.384033	0.474121	-0.085584	0.093379	-0.101477	0.999999	0.000705	-0.001015	-0.000021	138.068407	32.735242	6.889778	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02060	NaN	-5.094803	5.644644	-6.046574	0.210574	-0.135669	-0.100977	NaN	NaN	NaN	0.065348	-0.111475	0.003824	NaN	NaN	NaN	0.873291	-0.390625	0.468262	-0.084823	0.094130	-0.100804	0.999999	0.000545	-0.000929	0.000032	138.091629	32.812386	6.802471	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02061	NaN	-5.140379	5.638054	-6.107774	0.200077	-0.092367	-0.041941	NaN	NaN	NaN	0.025617	-0.080579	0.010070	NaN	NaN	NaN	0.869629	-0.392334	0.463135	-0.085612	0.093982	-0.101834	1.000000	0.000213	-0.000671	0.000084	138.086455	32.863712	6.733172	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02062	NaN	-5.197225	5.511587	-6.175044	0.125045	0.040418	-0.040143	NaN	NaN	NaN	0.003414	-0.062017	0.011596	NaN	NaN	NaN	0.873779	-0.390381	0.465088	-0.086576	0.091854	-0.102960	1.000000	0.000028	-0.000517	0.000097	138.066864	32.900850	6.676606	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02063	NaN	-5.195077	5.470773	-6.257663	0.144376	0.128118	-0.012725	NaN	NaN	NaN	0.076084	-0.110501	0.018674	NaN	NaN	NaN	0.879395	-0.386719	0.463135	-0.086503	0.091232	-0.104316	0.999999	0.000634	-0.000921	0.000156	138.093400	32.967955	6.577158	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02064	NaN	-5.152948	5.661123	-6.175819	0.248857	-0.064868	0.019697	NaN	NaN	NaN	0.110831	-0.088093	0.016245	NaN	NaN	NaN	0.865723	-0.388428	0.464355	-0.085820	0.094435	-0.102906	0.999999	0.000924	-0.000734	0.000135	138.163494	33.020836	6.496725	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02065	NaN	-5.080518	5.748294	-6.053632	0.310660	-0.208331	-0.047386	NaN	NaN	NaN	-0.032959	0.011344	0.026158	NaN	NaN	NaN	0.874023	-0.390381	0.459473	-0.084706	0.095759	-0.100912	1.000000	-0.000275	0.000095	0.000218	138.132799	32.996494	6.483604	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02066	NaN	-5.175598	5.472462	-6.142754	0.126798	0.045042	-0.094152	NaN	NaN	NaN	-0.124318	0.114077	0.023924	NaN	NaN	NaN	0.875977	-0.389160	0.455811	-0.086375	0.091084	-0.102392	0.999999	-0.001036	0.000951	0.000199	138.058293	32.900688	6.550337	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02067	NaN	-5.356347	5.299745	-6.209445	-0.094669	0.199159	-0.051217	NaN	NaN	NaN	-0.048244	0.103121	0.008393	NaN	NaN	NaN	0.872070	-0.381836	0.463867	-0.089368	0.088281	-0.103449	1.000000	-0.000402	0.000859	0.000070	138.058957	32.822721	6.621763	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02068	NaN	-5.405984	5.420340	-6.211060	-0.086802	0.106396	0.044450	NaN	NaN	NaN	0.057977	-0.014371	-0.005332	NaN	NaN	NaN	0.877930	-0.397705	0.466797	-0.090083	0.090393	-0.103485	1.000000	0.000483	-0.000120	-0.000044	138.119177	32.836934	6.615643	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02069	NaN	-5.259939	5.611911	-6.150428	0.109013	-0.061938	0.034776	NaN	NaN	NaN	0.071509	-0.105691	0.002837	NaN	NaN	NaN	0.881836	-0.388916	0.462891	-0.087578	0.093591	-0.102529	0.999999	0.000596	-0.000881	0.000024	138.150664	32.910772	6.533395	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02070	NaN	-5.027476	5.678278	-6.042015	0.308364	-0.163720	-0.122362	NaN	NaN	NaN	0.027161	-0.089905	0.009300	NaN	NaN	NaN	0.875000	-0.392090	0.465332	-0.083723	0.094654	-0.100742	1.000000	0.000226	-0.000749	0.000077	138.143374	32.969427	6.457494	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02071	NaN	-4.985221	5.556814	-6.016898	0.286479	-0.090815	-0.229193	NaN	NaN	NaN	-0.009760	-0.016587	0.010190	NaN	NaN	NaN	0.875244	-0.386475	0.466553	-0.083081	0.092598	-0.100301	1.000000	-0.000081	-0.000138	0.000085	138.130631	32.975199	6.436623	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02072	NaN	-5.082281	5.491631	-6.137064	0.215861	0.030292	-0.137790	NaN	NaN	NaN	0.015054	0.001952	0.010914	NaN	NaN	NaN	0.865723	-0.386719	0.454834	-0.084715	0.091532	-0.102272	1.000000	0.000125	0.000016	0.000091	138.149046	32.967360	6.429224	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02073	NaN	-5.175738	5.516831	-6.210718	0.173292	0.054736	-0.026796	NaN	NaN	NaN	0.010068	-0.024040	0.018626	NaN	NaN	NaN	0.875488	-0.382813	0.461914	-0.086256	0.091942	-0.103522	1.000000	0.000084	-0.000200	0.000155	138.148228	32.973129	6.395421	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02074	NaN	-5.178380	5.509643	-6.226623	0.174008	0.072929	-0.019474	NaN	NaN	NaN	-0.014128	-0.030695	0.024235	NaN	NaN	NaN	0.868408	-0.389648	0.458008	-0.086298	0.091798	-0.103810	1.000000	-0.000118	-0.000256	0.000202	138.119150	32.980103	6.351840	NaN	NaN	NaN	NaN	NaN	NaN	0.00
