// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
02051	NaN	-9.216520	-3.487407	0.260859	-0.048792	-0.027321	0.044856	NaN	NaN	NaN	-0.048099	0.014917	-0.027024	NaN	NaN	NaN	0.982422	0.009521	-0.223877	-0.153621	-0.058087	0.004390	1.000000	-0.000401	0.000124	-0.000225	-85.939425	68.886125	39.210054	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02052	NaN	-9.293413	-3.431987	0.289734	-0.133409	-0.049881	0.097394	NaN	NaN	NaN	-0.055228	-0.022743	0.003491	NaN	NaN	NaN	0.988770	0.007324	-0.215088	-0.154889	-0.057202	0.004826	1.000000	-0.000460	-0.000190	0.000029	-85.948036	68.885198	39.256958	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02053	NaN	-9.113424	-3.496004	0.255460	-0.013621	-0.000671	-0.048384	NaN	NaN	NaN	-0.062128	-0.017268	0.026684	NaN	NaN	NaN	0.972900	0.017822	-0.215332	-0.151878	-0.058298	0.004266	1.000000	-0.000518	-0.000144	0.000222	-85.973546	68.906850	39.292036	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02054	NaN	-9.112682	-3.454744	0.251898	-0.039035	-0.021443	-0.063960	NaN	NaN	NaN	-0.026822	-0.013394	0.050191	NaN	NaN	NaN	0.979980	0.014893	-0.216309	-0.151854	-0.057642	0.004194	1.000000	-0.000224	-0.000112	0.000418	-85.970643	68.950782	39.322802	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02055	NaN	-8.942334	-3.393771	0.335413	-0.081019	0.056864	-0.242645	NaN	NaN	NaN	-0.032403	-0.018680	0.048754	NaN	NaN	NaN	0.976074	0.006836	-0.216797	-0.149017	-0.056622	0.005582	1.000000	-0.000270	-0.000156	0.000406	-85.960180	68.993095	39.366992	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02056	NaN	-9.119274	-3.369040	0.329862	-0.143334	0.003046	-0.086442	NaN	NaN	NaN	-0.057025	0.001527	0.015347	NaN	NaN	NaN	0.982666	0.014160	-0.217529	-0.151981	-0.056167	0.005526	1.000000	-0.000475	0.000013	0.000128	-86.028997	69.005158	39.350844	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02057	NaN	-9.074899	-3.470180	0.377745	-0.083294	0.108619	-0.090553	NaN	NaN	NaN	-0.078341	-0.025849	-0.003903	NaN	NaN	NaN	0.978271	0.001465	-0.215576	-0.151252	-0.057827	0.006301	1.000000	-0.000653	-0.000215	-0.000033	-86.053705	68.996884	39.404286	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02058	NaN	-9.026162	-3.646423	0.372640	0.063167	0.209916	-0.073139	NaN	NaN	NaN	-0.073954	-0.014082	-0.033257	NaN	NaN	NaN	0.977295	0.012207	-0.217529	-0.150454	-0.060728	0.006230	1.000000	-0.000616	-0.000117	-0.000277	-86.108374	68.961804	39.419956	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02059	NaN	-9.152632	-3.692383	0.345637	0.072180	0.181181	0.060802	NaN	NaN	NaN	-0.035334	-0.017734	-0.042955	NaN	NaN	NaN	0.975098	0.012939	-0.203613	-0.152567	-0.061483	0.005756	1.000000	-0.000294	-0.000148	-0.000358	-86.118711	68.916947	39.444612	NaN	NaN	NaN	NaN	NaN	NaN	0.00
02060	NaN	-9.097134	-3.696013	0.364136	0.074876	0.204032	0.010943	NaN	NaN	NaN	-0.021215	-0.052773	-0.042332	NaN	NaN	NaN	0.980713	0.006348	-0.213623	-0.151643	-0.061546	0.006013	1.000000	-0.000177	-0.000440	-0.000353	-86.030197	68.870401	39.560200	NaN	NaN	NaN	NaN	NaN	NaN	0.00
