// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45ADA
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
42134	NaN	-3.969140	-6.872807	6.029632	-0.115992	-0.415311	0.145228	NaN	NaN	NaN	0.009817	-0.032170	0.027648	NaN	NaN	NaN	0.549072	0.677734	-0.500244	-0.066153	-0.114570	0.100467	1.000000	0.000082	-0.000268	0.000230	-46.042067	23.197686	-8.827598	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42135	NaN	-3.858187	-6.578360	6.205923	0.000548	-0.107839	0.019010	NaN	NaN	NaN	0.090465	-0.011806	0.028708	NaN	NaN	NaN	0.544922	0.669189	-0.501953	-0.064287	-0.109733	0.103343	1.000000	0.000754	-0.000098	0.000239	-45.945960	23.211570	-8.798940	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42136	NaN	-3.830406	-6.458652	6.320106	0.052084	0.039940	0.001874	NaN	NaN	NaN	0.053077	0.035604	0.034455	NaN	NaN	NaN	0.546143	0.679199	-0.505371	-0.063778	-0.107709	0.105306	1.000000	0.000442	0.000297	0.000287	-45.897852	23.260843	-8.801498	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42137	NaN	-3.882759	-6.483372	6.253913	-0.006405	-0.021471	-0.003465	NaN	NaN	NaN	0.030343	0.077944	0.034985	NaN	NaN	NaN	0.547607	0.669434	-0.500977	-0.064613	-0.108101	0.104247	1.000000	0.000253	0.000650	0.000292	-45.883797	23.338608	-8.835256	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42138	NaN	-4.012441	-6.495668	6.211546	-0.125249	-0.045928	0.029003	NaN	NaN	NaN	0.051820	0.087542	0.030471	NaN	NaN	NaN	0.545654	0.673096	-0.494629	-0.066771	-0.108323	0.103528	1.000000	0.000432	0.000730	0.000254	-45.853401	23.419674	-8.879435	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42139	NaN	-4.115660	-6.350635	6.276495	-0.207589	0.110965	0.016259	NaN	NaN	NaN	0.059166	0.072460	0.021418	NaN	NaN	NaN	0.544434	0.674561	-0.499512	-0.068512	-0.105908	0.104597	1.000000	0.000493	0.000604	0.000178	-45.814179	23.484524	-8.918899	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42140	NaN	-4.075300	-6.380579	6.261366	-0.162205	0.068745	0.010424	NaN	NaN	NaN	0.009749	0.048773	0.024672	NaN	NaN	NaN	0.543945	0.672607	-0.499756	-0.067857	-0.106365	0.104375	1.000000	0.000081	0.000406	0.000206	-45.814155	23.535859	-8.938300	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42141	NaN	-4.001055	-6.436539	6.234782	-0.086819	-0.001786	0.000693	NaN	NaN	NaN	0.000045	0.033969	0.037865	NaN	NaN	NaN	0.547607	0.665527	-0.505127	-0.066621	-0.107297	0.103932	1.000000	0.000000	0.000283	0.000316	-45.815155	23.586387	-8.937067	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42142	NaN	-3.973146	-6.588743	6.198039	-0.039381	-0.142602	0.066139	NaN	NaN	NaN	-0.008038	0.041282	0.048382	NaN	NaN	NaN	0.547852	0.670410	-0.498291	-0.066139	-0.109832	0.103331	1.000000	-0.000067	0.000344	0.000403	-45.822987	23.648991	-8.933660	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42143	NaN	-4.007029	-6.635201	6.152742	-0.068474	-0.206004	0.081314	NaN	NaN	NaN	0.037831	0.045264	0.055482	NaN	NaN	NaN	0.550293	0.666992	-0.498779	-0.066694	-0.110650	0.102536	1.000000	0.000315	0.000377	0.000462	-45.786159	23.719096	-8.928062	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42144	NaN	-4.018252	-6.507057	6.221563	-0.063556	-0.074766	0.045625	NaN	NaN	NaN	0.072811	0.051627	0.055394	NaN	NaN	NaN	0.556641	0.664795	-0.498047	-0.066876	-0.108545	0.103656	1.000000	0.000607	0.000430	0.000462	-45.717840	23.793375	-8.927213	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42145	NaN	-4.091329	-6.378819	6.219306	-0.142194	0.016180	-0.010260	NaN	NaN	NaN	0.064670	0.047605	0.059623	NaN	NaN	NaN	0.550537	0.664307	-0.498779	-0.068095	-0.106403	0.103625	1.000000	0.000539	0.000397	0.000497	-45.654799	23.867870	-8.920183	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42146	NaN	-4.136422	-6.325867	6.268212	-0.162391	0.083496	0.004833	NaN	NaN	NaN	0.047829	0.043156	0.056818	NaN	NaN	NaN	0.556396	0.661133	-0.501465	-0.068853	-0.105505	0.104453	1.000000	0.000399	0.000360	0.000473	-45.607277	23.937451	-8.911804	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42147	NaN	-4.172213	-6.346653	6.247630	-0.189257	0.052769	0.019995	NaN	NaN	NaN	0.019300	0.033642	0.045723	NaN	NaN	NaN	0.553223	0.660645	-0.499756	-0.069467	-0.105821	0.104130	1.000000	0.000161	0.000280	0.000381	-45.587351	23.993129	-8.904375	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42148	NaN	-4.138273	-6.440962	6.184288	-0.158348	-0.067255	0.027390	NaN	NaN	NaN	0.011686	0.026842	0.038376	NaN	NaN	NaN	0.563232	0.660400	-0.499268	-0.068914	-0.107381	0.103076	1.000000	0.000097	0.000224	0.000320	-45.574803	24.039245	-8.897230	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42149	NaN	-4.107697	-6.481680	6.199949	-0.111068	-0.096455	0.051544	NaN	NaN	NaN	0.041549	0.018589	0.030443	NaN	NaN	NaN	0.558838	0.662842	-0.496094	-0.068418	-0.108081	0.103306	1.000000	0.000346	0.000155	0.000254	-45.533586	24.074487	-8.889699	NaN	NaN	NaN	NaN	NaN	NaN	0.00
