// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFE
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
42134	NaN	1.154763	-12.134164	2.215382	-1.183184	2.210363	2.319357	NaN	NaN	NaN	-1.046513	-0.297484	0.990536	NaN	NaN	NaN	-0.445557	0.873779	-0.183350	0.020818	-0.201736	0.038734	0.999925	-0.008721	-0.002479	0.008254	-68.476837	-5.750157	-148.258411	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42135	NaN	1.966714	-12.758472	2.657338	-1.681575	1.417250	3.182188	NaN	NaN	NaN	-1.023644	-0.524213	0.269684	NaN	NaN	NaN	-0.445313	0.871826	-0.164307	0.033057	-0.212178	0.046244	0.999952	-0.008530	-0.004368	0.002247	-69.509020	-5.688495	-147.708477	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42136	NaN	3.091222	-11.789148	4.036002	-1.676352	-0.808004	2.890068	NaN	NaN	NaN	-1.137232	-0.540591	0.262718	NaN	NaN	NaN	-0.442139	0.885010	-0.145996	0.051640	-0.195722	0.069356	0.999943	-0.009477	-0.004505	0.002189	-70.654600	-5.625623	-147.148723	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42137	NaN	2.300633	-9.968784	3.360238	-1.082412	-0.670683	0.880086	NaN	NaN	NaN	-1.111773	-0.452543	0.327817	NaN	NaN	NaN	-0.437988	0.882324	-0.126709	0.038581	-0.165512	0.057685	0.999946	-0.009265	-0.003771	0.002732	-71.768837	-5.465585	-146.650164	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42138	NaN	1.472618	-8.797468	2.892651	-0.474968	-0.361256	-0.454554	NaN	NaN	NaN	-0.527815	-0.298788	0.251830	NaN	NaN	NaN	-0.440430	0.887451	-0.111572	0.024730	-0.146359	0.048916	0.999985	-0.004398	-0.002490	0.002099	-72.308469	-5.322561	-146.316926	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42139	NaN	0.845012	-8.241573	2.434760	-0.139704	0.125894	-1.179596	NaN	NaN	NaN	-0.020638	-0.094476	0.056385	NaN	NaN	NaN	-0.442139	0.890625	-0.113037	0.014116	-0.137346	0.040614	1.000000	-0.000172	-0.000787	0.000470	-72.341314	-5.296855	-146.227778	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42140	NaN	0.228022	-8.581995	2.017581	0.097734	0.909032	-1.041300	NaN	NaN	NaN	0.283977	0.043076	-0.045122	NaN	NaN	NaN	-0.441406	0.887695	-0.120117	0.003759	-0.143114	0.033286	0.999997	0.002366	0.000359	-0.000376	-72.068253	-5.323166	-146.285855	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42141	NaN	-0.105681	-9.428543	1.840717	0.167233	1.530736	-0.329787	NaN	NaN	NaN	0.371692	0.136670	-0.014798	NaN	NaN	NaN	-0.437500	0.879150	-0.127930	-0.001746	-0.157236	0.030194	0.999995	0.003097	0.001139	-0.000123	-71.704116	-5.293530	-146.428831	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42142	NaN	-0.039587	-9.999614	1.897704	0.037914	1.672066	0.227103	NaN	NaN	NaN	0.421907	0.202200	0.126006	NaN	NaN	NaN	-0.433594	0.886475	-0.133057	-0.000432	-0.166771	0.031043	0.999992	0.003516	0.001685	0.001050	-71.290875	-5.115482	-146.588399	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42143	NaN	-0.052365	-10.691522	2.104072	0.020178	1.787900	0.936301	NaN	NaN	NaN	0.507751	0.356095	0.078564	NaN	NaN	NaN	-0.432373	0.884033	-0.145264	-0.000653	-0.178339	0.034316	0.999986	0.004231	0.002967	0.000655	-70.783920	-4.930340	-146.900204	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42144	NaN	0.186564	-10.411360	3.065862	0.338963	0.887277	1.000644	NaN	NaN	NaN	0.291257	0.499974	-0.413087	NaN	NaN	NaN	-0.435303	0.876953	-0.152588	0.002723	-0.173656	0.050664	0.999982	0.002427	0.004166	-0.003442	-70.457870	-5.140928	-147.497808	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42145	NaN	0.803265	-9.600090	3.601145	0.230009	-0.071216	0.469178	NaN	NaN	NaN	-0.073510	0.672038	-0.719989	NaN	NaN	NaN	-0.447510	0.874512	-0.157715	0.012764	-0.160043	0.060044	0.999966	-0.000613	0.005600	-0.006000	-70.453310	-5.571011	-148.350262	NaN	NaN	NaN	NaN	NaN	NaN	0.00
