// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFD
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
42134	NaN	0.481730	-9.405676	2.841487	0.324530	0.130709	0.018407	NaN	NaN	NaN	0.138599	0.062244	-0.017170	NaN	NaN	NaN	0.235107	1.042480	-0.857422	0.008031	-0.156817	0.047173	0.999999	0.001155	0.000519	-0.000143	-72.177917	-1.003889	49.496343	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42135	NaN	0.380286	-9.358645	3.058131	0.112520	0.180148	0.037989	NaN	NaN	NaN	0.185143	0.087897	0.007069	NaN	NaN	NaN	0.233887	1.030518	-0.863037	0.006385	-0.156055	0.050723	0.999999	0.001543	0.000732	0.000059	-71.998063	-0.978853	49.422782	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42136	NaN	0.233127	-9.421525	3.097216	0.026001	0.064445	0.107361	NaN	NaN	NaN	0.139015	0.043350	0.019548	NaN	NaN	NaN	0.236084	1.036133	-0.865479	0.003930	-0.157084	0.051437	0.999999	0.001158	0.000361	0.000163	-71.863026	-0.955473	49.393435	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42137	NaN	0.230286	-9.492126	3.047282	0.097006	0.003270	0.158769	NaN	NaN	NaN	0.149327	0.026832	0.017484	NaN	NaN	NaN	0.239014	1.028809	-0.864014	0.003872	-0.158265	0.050590	0.999999	0.001244	0.000224	0.000146	-71.718403	-0.938820	49.378524	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42138	NaN	0.200714	-9.401237	3.119970	0.026808	0.028668	0.094691	NaN	NaN	NaN	0.180995	0.026600	0.007523	NaN	NaN	NaN	0.236084	1.030029	-0.860107	0.003367	-0.156765	0.051762	0.999999	0.001508	0.000222	0.000063	-71.543507	-0.931205	49.360859	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42139	NaN	0.183411	-9.379291	3.150012	0.011768	0.018254	0.083108	NaN	NaN	NaN	0.188689	-0.009236	-0.004818	NaN	NaN	NaN	0.230469	1.031006	-0.868408	0.003047	-0.156404	0.052255	0.999999	0.001572	-0.000077	-0.000040	-71.361746	-0.945592	49.371915	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42140	NaN	0.325283	-9.409870	3.213974	0.086042	0.136455	0.134925	NaN	NaN	NaN	0.174215	-0.016488	-0.008357	NaN	NaN	NaN	0.229492	1.023926	-0.874756	0.005403	-0.156909	0.053339	0.999999	0.001452	-0.000137	-0.000070	-71.193896	-0.965431	49.388435	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42141	NaN	0.367787	-9.331099	3.301819	0.051961	0.220970	0.089590	NaN	NaN	NaN	0.156640	0.022600	0.005532	NaN	NaN	NaN	0.233643	1.017578	-0.878418	0.006147	-0.155590	0.054826	0.999999	0.001305	0.000188	0.000046	-71.042306	-0.960674	49.373877	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42142	NaN	0.359043	-9.224048	3.295071	0.044957	0.220220	-0.013763	NaN	NaN	NaN	0.125048	0.041376	0.012286	NaN	NaN	NaN	0.234131	1.019043	-0.873047	0.006019	-0.153791	0.054756	0.999999	0.001042	0.000345	0.000102	-70.920637	-0.943931	49.344478	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42143	NaN	0.363788	-9.213363	3.200332	0.132235	0.156621	-0.054693	NaN	NaN	NaN	0.134084	0.047895	0.014020	NaN	NaN	NaN	0.236328	1.015381	-0.876953	0.006102	-0.153615	0.053165	0.999999	0.001117	0.000399	0.000117	-70.790272	-0.923520	49.309766	NaN	NaN	NaN	NaN	NaN	NaN	0.00
42144	NaN	0.301790	-9.255318	3.315112	0.038123	0.159359	0.021694	NaN	NaN	NaN	0.122042	0.065339	0.013379	NaN	NaN	NaN	0.241211	1.014404	-0.878662	0.005077	-0.154311	0.055092	0.999999	0.001017	0.000544	0.000111	-70.671166	-0.898109	49.259183	NaN	NaN	NaN	NaN	NaN	NaN	0.00
