// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45B00
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
24516	NaN	7.788737	1.305635	6.865877	0.389161	0.005693	0.644728	NaN	NaN	NaN	-0.081642	0.325541	0.205601	NaN	NaN	NaN	-0.675781	0.121582	-1.014404	0.130084	0.022061	0.114064	0.999995	-0.000680	0.002713	0.001713	8.493250	-46.381729	-40.476058	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24517	NaN	7.941988	0.930322	6.643084	0.492351	-0.461604	0.561057	NaN	NaN	NaN	-0.223776	0.625167	0.166603	NaN	NaN	NaN	-0.671631	0.118164	-1.024658	0.132919	0.015895	0.109997	0.999984	-0.001865	0.005210	0.001388	8.032739	-45.814063	-40.131745	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24518	NaN	7.605968	0.899437	6.938596	0.231067	-0.275262	0.515573	NaN	NaN	NaN	-0.054206	0.832949	0.114093	NaN	NaN	NaN	-0.659424	0.129395	-1.038086	0.127550	0.015164	0.114753	0.999975	-0.000452	0.006941	0.000951	7.768247	-45.041901	-39.829719	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24519	NaN	7.093555	1.132736	7.301661	-0.008865	0.208131	0.427940	NaN	NaN	NaN	-0.104676	0.904951	0.086766	NaN	NaN	NaN	-0.636963	0.125732	-1.035400	0.119125	0.019070	0.120782	0.999971	-0.000872	0.007541	0.000723	7.479787	-44.197050	-39.559555	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24520	NaN	6.847454	0.963786	7.701577	-0.344874	0.261635	0.528567	NaN	NaN	NaN	-0.323085	0.813347	0.041234	NaN	NaN	NaN	-0.616699	0.137695	-1.047363	0.114985	0.016447	0.127538	0.999973	-0.002692	0.006778	0.000344	7.046282	-43.432215	-39.376192	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24521	NaN	6.878581	0.496581	7.675631	-0.435234	-0.183253	0.495179	NaN	NaN	NaN	-0.401424	0.753250	0.000771	NaN	NaN	NaN	-0.614746	0.142090	-1.052002	0.115443	0.008703	0.127176	0.999975	-0.003345	0.006277	0.000006	6.587489	-42.717549	-39.264065	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24522	NaN	6.472562	0.061332	7.670840	-0.780202	-0.387222	0.186289	NaN	NaN	NaN	-0.376129	0.736226	-0.052437	NaN	NaN	NaN	-0.602051	0.145264	-1.054443	0.108658	0.001374	0.127178	0.999976	-0.003134	0.006135	-0.000437	6.208093	-42.014612	-39.231789	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24523	NaN	5.932938	-0.136584	7.572245	-1.048617	-0.374920	-0.256724	NaN	NaN	NaN	-0.057345	0.571998	-0.110800	NaN	NaN	NaN	-0.594727	0.147949	-1.060547	0.099480	-0.002308	0.125732	0.999988	-0.000478	0.004767	-0.000923	6.200784	-41.461683	-39.300264	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24524	NaN	5.742311	0.131906	7.478130	-0.913016	-0.170128	-0.429151	NaN	NaN	NaN	0.442725	0.353259	-0.160995	NaN	NaN	NaN	-0.582031	0.131104	-1.067383	0.096074	0.001611	0.124360	0.999988	0.003689	0.002944	-0.001342	6.729810	-41.110853	-39.459237	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24525	NaN	5.828799	0.764404	7.332355	-0.432227	0.161718	-0.426062	NaN	NaN	NaN	0.679222	0.212885	-0.185999	NaN	NaN	NaN	-0.577881	0.131836	-1.063477	0.097382	0.011898	0.122102	0.999981	0.005660	0.001774	-0.001550	7.516702	-40.887103	-39.666039	NaN	NaN	NaN	NaN	NaN	NaN	0.00
