// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFE
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
24516	NaN	0.290947	4.169442	-11.529562	0.499812	-1.854911	2.299117	NaN	NaN	NaN	0.993730	1.567479	0.632421	NaN	NaN	NaN	-0.494629	-0.583496	0.887695	0.001972	0.071094	-0.191613	0.999867	0.008281	0.013062	0.005270	151.641859	-3.297736	-171.898282	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24517	NaN	0.310618	5.010189	-9.983668	0.527092	-0.121656	1.348098	NaN	NaN	NaN	1.493013	1.773979	0.604061	NaN	NaN	NaN	-0.527588	-0.556641	0.870605	0.002300	0.085582	-0.165386	0.999801	0.012441	0.014782	0.005034	153.046783	-5.066049	-171.621132	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24518	NaN	0.326664	5.623091	-9.453290	0.684167	0.929108	1.130201	NaN	NaN	NaN	1.012619	1.799476	0.598819	NaN	NaN	NaN	-0.559570	-0.522705	0.846191	0.002617	0.095061	-0.156810	0.999840	0.008438	0.014995	0.004990	153.986494	-6.859146	-171.364234	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24519	NaN	1.057634	5.206422	-8.909075	0.221234	0.807698	0.525930	NaN	NaN	NaN	-0.053877	1.781655	0.651023	NaN	NaN	NaN	-0.583252	-0.518066	0.825684	0.014949	0.086793	-0.148759	0.999875	-0.000449	0.014847	0.005425	153.908370	-8.660593	-171.172721	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24520	NaN	1.724740	3.944739	-9.261824	0.066371	-0.602263	0.382363	NaN	NaN	NaN	-0.852359	1.834074	0.649883	NaN	NaN	NaN	-0.603271	-0.511230	0.788574	0.026025	0.064791	-0.155238	0.999843	-0.007103	0.015283	0.005415	153.054954	-10.504670	-170.941758	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24521	NaN	2.270564	3.061822	-9.380959	-0.033442	-1.625628	0.181188	NaN	NaN	NaN	-0.872672	1.933189	0.511372	NaN	NaN	NaN	-0.638184	-0.517334	0.751465	0.035099	0.050042	-0.157296	0.999835	-0.007272	0.016109	0.004261	152.136294	-12.368169	-170.516063	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24522	NaN	2.641412	2.632763	-8.050412	-0.389720	-1.557995	-1.087419	NaN	NaN	NaN	-0.345807	2.052800	0.373868	NaN	NaN	NaN	-0.665039	-0.514893	0.722168	0.041582	0.043623	-0.135025	0.999845	-0.002882	0.017106	0.003115	151.661243	-14.265448	-169.889711	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24523	NaN	2.539897	2.605831	-6.805005	-0.385346	-1.030088	-2.174950	NaN	NaN	NaN	0.079154	1.931355	0.235910	NaN	NaN	NaN	-0.690918	-0.503174	0.695557	0.040414	0.043586	-0.114049	0.999868	0.000660	0.016094	0.001966	151.552764	-15.995069	-169.185396	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24524	NaN	2.833927	2.799531	-5.953102	-0.738236	-0.519067	-2.707010	NaN	NaN	NaN	0.341994	1.659447	0.117548	NaN	NaN	NaN	-0.704102	-0.502930	0.670410	0.045809	0.046988	-0.099725	0.999900	0.002850	0.013828	0.000980	151.682404	-17.442759	-168.500882	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24525	NaN	3.248509	3.060563	-5.537747	-1.120648	-0.168088	-2.791246	NaN	NaN	NaN	0.143854	1.365859	0.038826	NaN	NaN	NaN	-0.715576	-0.484375	0.651123	0.053071	0.051138	-0.092843	0.999934	0.001199	0.011382	0.000324	151.628583	-18.608607	-167.882878	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24526	NaN	3.625431	3.120673	-6.492013	-0.966530	-0.594645	-1.829040	NaN	NaN	NaN	-0.398291	1.160950	0.035536	NaN	NaN	NaN	-0.721191	-0.484375	0.633057	0.059357	0.051668	-0.108950	0.999948	-0.003319	0.009674	0.000296	151.074121	-19.598309	-167.350768	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24527	NaN	3.731317	2.842284	-6.885493	-0.742246	-1.073574	-1.584357	NaN	NaN	NaN	-0.361936	1.205341	-0.077599	NaN	NaN	NaN	-0.731445	-0.495850	0.608887	0.061061	0.046984	-0.115517	0.999945	-0.003016	0.010044	-0.000647	150.499166	-20.567489	-166.682629	NaN	NaN	NaN	NaN	NaN	NaN	0.00
24528	NaN	3.412413	3.539466	-6.271921	-0.588010	-0.157296	-1.866759	NaN	NaN	NaN	0.163050	1.083151	-0.185272	NaN	NaN	NaN	-0.741455	-0.489502	0.596924	0.056019	0.059047	-0.104960	0.999957	0.001359	0.009026	-0.001544	150.400189	-21.380936	-165.970361	NaN	NaN	NaN	NaN	NaN	NaN	0.00
