// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFE
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
26798	NaN	1.878351	7.944232	-5.523155	0.103061	-0.113358	0.042300	NaN	NaN	NaN	-0.071779	-0.048506	-0.043117	NaN	NaN	NaN	-0.663574	-0.733154	1.161865	0.031391	0.132338	-0.092119	1.000000	-0.000598	-0.000404	-0.000359	125.099385	-11.788806	111.292068	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26799	NaN	1.933451	7.837460	-5.402788	0.092197	-0.013449	-0.099530	NaN	NaN	NaN	-0.071346	-0.067606	-0.044891	NaN	NaN	NaN	-0.668945	-0.739990	1.161377	0.032324	0.130559	-0.090106	1.000000	-0.000595	-0.000563	-0.000374	125.035960	-11.717538	111.265782	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26800	NaN	1.873878	7.956519	-5.525732	0.082675	-0.102776	0.053108	NaN	NaN	NaN	-0.050311	-0.072270	-0.049576	NaN	NaN	NaN	-0.670654	-0.740234	1.171631	0.031342	0.132557	-0.092132	1.000000	-0.000419	-0.000602	-0.000413	124.992818	-11.640071	111.238332	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26801	NaN	1.882925	7.974037	-5.477701	0.117279	-0.067653	0.042136	NaN	NaN	NaN	-0.008602	-0.017346	-0.019101	NaN	NaN	NaN	-0.666748	-0.733398	1.179688	0.031416	0.132889	-0.091300	1.000000	-0.000072	-0.000145	-0.000159	124.984077	-11.616525	111.237685	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26802	NaN	1.801298	7.956591	-5.517916	0.106739	-0.157217	0.034307	NaN	NaN	NaN	0.021640	0.011658	-0.009661	NaN	NaN	NaN	-0.671143	-0.740234	1.168945	0.030023	0.132624	-0.091944	1.000000	0.000180	0.000097	-0.000081	125.000607	-11.616240	111.254928	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26803	NaN	1.848655	8.018947	-5.492327	0.150633	-0.101668	0.079413	NaN	NaN	NaN	0.041727	0.043021	0.017061	NaN	NaN	NaN	-0.671143	-0.740967	1.173584	0.030759	0.133685	-0.091503	1.000000	0.000348	0.000359	0.000142	125.034276	-11.654036	111.282266	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26804	NaN	1.861454	7.953230	-5.482168	0.124766	-0.093967	0.023401	NaN	NaN	NaN	0.071410	0.056527	0.031015	NaN	NaN	NaN	-0.675049	-0.734619	1.178955	0.030947	0.132616	-0.091305	1.000000	0.000595	0.000471	0.000258	125.095666	-11.710161	111.312538	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26805	NaN	1.846445	7.867298	-5.333894	0.199345	-0.058004	-0.132241	NaN	NaN	NaN	0.076874	0.070460	0.036672	NaN	NaN	NaN	-0.675049	-0.731445	1.177002	0.030682	0.131188	-0.088832	1.000000	0.000641	0.000587	0.000306	125.160632	-11.778384	111.350696	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26806	NaN	1.869904	7.860771	-5.339988	0.197823	-0.043867	-0.129575	NaN	NaN	NaN	0.094647	0.046638	0.026499	NaN	NaN	NaN	-0.685059	-0.733154	1.165771	0.031102	0.131090	-0.088909	1.000000	0.000789	0.000389	0.000221	125.245253	-11.825597	111.375504	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26807	NaN	1.856444	7.822722	-5.371215	0.173144	-0.073439	-0.145427	NaN	NaN	NaN	0.088429	0.041631	0.032657	NaN	NaN	NaN	-0.682617	-0.724609	1.183105	0.030874	0.130453	-0.089435	1.000000	0.000737	0.000347	0.000272	125.325451	-11.874876	111.392790	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26808	NaN	1.861705	7.776782	-5.282790	0.220892	-0.038048	-0.231357	NaN	NaN	NaN	0.069954	0.040186	0.028437	NaN	NaN	NaN	-0.690674	-0.726563	1.173096	0.030968	0.129672	-0.087981	1.000000	0.000583	0.000335	0.000237	125.387742	-11.920083	111.411250	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26809	NaN	1.885815	7.822242	-5.342750	0.207593	-0.038492	-0.156386	NaN	NaN	NaN	0.063078	0.003623	0.005759	NaN	NaN	NaN	-0.685547	-0.713379	1.171387	0.031421	0.130419	-0.088978	1.000000	0.000526	0.000030	0.000048	125.446816	-11.927419	111.413412	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26810	NaN	1.902636	7.855874	-5.445810	0.158179	-0.059955	-0.067791	NaN	NaN	NaN	0.070939	-0.011291	0.003874	NaN	NaN	NaN	-0.682617	-0.723633	1.181152	0.031715	0.130986	-0.090683	1.000000	0.000591	-0.000094	0.000032	125.515616	-11.925019	111.404781	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26811	NaN	1.895140	7.927096	-5.599036	0.104870	-0.121697	0.074365	NaN	NaN	NaN	0.068612	0.003108	0.004790	NaN	NaN	NaN	-0.686279	-0.717285	1.176025	0.031578	0.132173	-0.093243	1.000000	0.000572	0.000026	0.000040	125.579931	-11.931308	111.407070	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26812	NaN	1.914786	7.879470	-5.526742	0.132461	-0.075302	-0.000751	NaN	NaN	NaN	0.079843	0.026780	0.014222	NaN	NaN	NaN	-0.686279	-0.718750	1.183350	0.031877	0.131390	-0.092032	1.000000	0.000665	0.000223	0.000119	125.652191	-11.958077	111.422773	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26813	NaN	1.904241	7.915220	-5.565435	0.145784	-0.098104	0.047334	NaN	NaN	NaN	0.111502	0.034805	0.016725	NaN	NaN	NaN	-0.681885	-0.712646	1.180176	0.031692	0.132011	-0.092644	1.000000	0.000929	0.000290	0.000139	125.753654	-11.991275	111.443373	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26814	NaN	1.965941	7.909426	-5.688069	0.052572	-0.091974	0.125462	NaN	NaN	NaN	0.126392	0.044537	0.024122	NaN	NaN	NaN	-0.685791	-0.718994	1.172119	0.032704	0.131930	-0.094674	0.999999	0.001053	0.000371	0.000201	125.868604	-12.035670	111.467392	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26815	NaN	1.955963	7.926330	-5.705714	0.076068	-0.108803	0.146730	NaN	NaN	NaN	0.135980	0.072123	0.030971	NaN	NaN	NaN	-0.687256	-0.701904	1.178467	0.032508	0.132222	-0.094965	0.999999	0.001133	0.000601	0.000258	125.988965	-12.100859	111.509212	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26816	NaN	1.999643	7.875995	-5.703714	0.055970	-0.075068	0.114719	NaN	NaN	NaN	0.152211	0.093887	0.036906	NaN	NaN	NaN	-0.688477	-0.699219	1.177979	0.033213	0.131397	-0.094921	0.999999	0.001268	0.000782	0.000308	126.121903	-12.182946	111.564671	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26817	NaN	1.985648	7.924967	-5.706629	0.120460	-0.090834	0.151782	NaN	NaN	NaN	0.216451	0.120149	0.044681	NaN	NaN	NaN	-0.697510	-0.688232	1.180176	0.032950	0.132266	-0.094905	0.999998	0.001804	0.001001	0.000372	126.312707	-12.285989	111.636126	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26818	NaN	1.999757	7.843861	-5.734440	0.090893	-0.100459	0.106506	NaN	NaN	NaN	0.301250	0.154661	0.086323	NaN	NaN	NaN	-0.704102	-0.685547	1.175781	0.033112	0.130994	-0.095288	0.999996	0.002510	0.001289	0.000719	126.583778	-12.440870	111.710146	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26819	NaN	2.011519	7.814246	-5.821851	0.064617	-0.138670	0.136125	NaN	NaN	NaN	0.343077	0.201129	0.117176	NaN	NaN	NaN	-0.712402	-0.675293	1.186768	0.033236	0.130547	-0.096714	0.999994	0.002859	0.001676	0.000976	126.890733	-12.646260	111.801791	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26820	NaN	2.030886	7.783031	-5.793064	0.125817	-0.125847	0.098292	NaN	NaN	NaN	0.408214	0.240728	0.139768	NaN	NaN	NaN	-0.716064	-0.664063	1.178711	0.033504	0.130084	-0.096176	0.999992	0.003402	0.002006	0.001165	127.255903	-12.892172	111.909882	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26821	NaN	2.081314	7.832818	-5.805489	0.213431	-0.097891	0.153893	NaN	NaN	NaN	0.523700	0.272834	0.162261	NaN	NaN	NaN	-0.734375	-0.649170	1.186279	0.034292	0.131014	-0.096265	0.999987	0.004364	0.002274	0.001352	127.728651	-13.174542	112.027788	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26822	NaN	2.019673	7.797379	-5.973397	0.195369	-0.245078	0.210315	NaN	NaN	NaN	0.538611	0.295306	0.201984	NaN	NaN	NaN	-0.748291	-0.630371	1.184082	0.033198	0.130458	-0.099054	0.999985	0.004488	0.002461	0.001683	128.217071	-13.500961	112.136804	NaN	NaN	NaN	NaN	NaN	NaN	0.00
26823	NaN	1.994515	7.913986	-5.941446	0.408081	-0.265621	0.270558	NaN	NaN	NaN	0.637550	0.343978	0.185634	NaN	NaN	NaN	-0.749268	-0.614502	1.184326	0.032755	0.132475	-0.098416	0.999981	0.005313	0.002866	0.001547	128.788833	-13.845047	112.290297	NaN	NaN	NaN	NaN	NaN	NaN	0.00
