// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45B8B
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
13609	NaN	-0.942979	-9.418400	2.879581	-0.103467	-0.175230	0.079000	NaN	NaN	NaN	0.478394	0.148099	0.130654	NaN	NaN	NaN	2.777588	0.583740	-0.089111	-0.015487	-0.157180	0.047386	0.999991	0.003987	0.001234	0.001089	-71.664869	5.139366	-10.114874	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13610	NaN	-1.074326	-9.483581	3.177711	-0.160302	0.018842	0.245325	NaN	NaN	NaN	0.525896	0.169211	0.106378	NaN	NaN	NaN	2.784180	0.577148	-0.075684	-0.017691	-0.158306	0.052293	0.999989	0.004382	0.001410	0.000886	-71.172251	5.287677	-10.237383	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13611	NaN	-0.998939	-9.297607	3.403139	-0.044652	0.189736	0.136491	NaN	NaN	NaN	0.517772	0.131482	0.013056	NaN	NaN	NaN	2.786621	0.588867	-0.082031	-0.016570	-0.155205	0.056068	0.999990	0.004315	0.001096	0.000109	-70.687032	5.341040	-10.353678	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13612	NaN	-1.142400	-8.968470	3.771774	-0.126328	0.595435	-0.035469	NaN	NaN	NaN	0.388991	0.116557	-0.021944	NaN	NaN	NaN	2.788330	0.579590	-0.076904	-0.019007	-0.149674	0.062396	0.999994	0.003242	0.000971	-0.000183	-70.324598	5.359000	-10.467286	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13613	NaN	-1.238888	-8.720454	3.805295	-0.224515	0.683842	-0.244861	NaN	NaN	NaN	0.204502	0.081325	-0.011071	NaN	NaN	NaN	2.794678	0.586914	-0.077881	-0.020619	-0.145447	0.063188	0.999998	0.001704	0.000678	-0.000092	-70.135013	5.375915	-10.545473	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13614	NaN	-1.246204	-8.798825	3.837001	-0.226027	0.671498	-0.159039	NaN	NaN	NaN	0.003163	0.014325	-0.031506	NaN	NaN	NaN	2.793701	0.575439	-0.075928	-0.020801	-0.146643	0.063949	1.000000	0.000026	0.000119	-0.000263	-70.132609	5.352893	-10.569841	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13615	NaN	-1.218703	-8.903228	3.760808	-0.215689	0.571279	-0.090370	NaN	NaN	NaN	-0.132297	-0.003180	-0.049295	NaN	NaN	NaN	2.801025	0.577881	-0.068359	-0.020374	-0.148310	0.062843	0.999999	-0.001102	-0.000026	-0.000411	-70.258562	5.308224	-10.584155	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13616	NaN	-1.377495	-9.031626	3.716710	-0.379777	0.545280	0.028045	NaN	NaN	NaN	-0.231690	-0.031306	-0.045274	NaN	NaN	NaN	2.790283	0.578125	-0.077637	-0.023031	-0.150398	0.062230	0.999998	-0.001931	-0.000261	-0.000377	-70.476906	5.258130	-10.571621	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13617	NaN	-1.298425	-8.991035	3.617463	-0.327209	0.497015	-0.052751	NaN	NaN	NaN	-0.302212	-0.081084	-0.062639	NaN	NaN	NaN	2.791016	0.575684	-0.081299	-0.021759	-0.149687	0.060653	0.999996	-0.002518	-0.000676	-0.000522	-70.758958	5.176710	-10.519354	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13618	NaN	-0.957644	-9.046607	3.429974	-0.036693	0.299903	-0.095113	NaN	NaN	NaN	-0.391251	-0.093050	-0.092623	NaN	NaN	NaN	2.783447	0.572998	-0.078857	-0.016122	-0.150577	0.057645	0.999994	-0.003260	-0.000775	-0.000772	-71.125921	5.064822	-10.465162	NaN	NaN	NaN	NaN	NaN	NaN	0.00
