// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
13609	NaN	-9.076528	2.740370	-1.885357	-0.409447	-0.426179	-0.163955	NaN	NaN	NaN	0.256376	-0.051554	-0.292477	NaN	NaN	NaN	0.902344	-0.049805	0.452393	-0.151150	0.046108	-0.031389	0.999995	0.002136	-0.000430	-0.002437	121.549478	66.710235	64.788377	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13610	NaN	-9.170430	2.623449	-1.859042	-0.454448	-0.509269	-0.118920	NaN	NaN	NaN	0.306198	-0.055896	-0.316891	NaN	NaN	NaN	0.910400	-0.043945	0.457031	-0.152710	0.044207	-0.030943	0.999993	0.002552	-0.000466	-0.002641	122.121379	66.994819	65.095267	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13611	NaN	-9.180574	2.226990	-1.906992	-0.748923	-0.635663	-0.225523	NaN	NaN	NaN	0.333050	-0.047646	-0.350299	NaN	NaN	NaN	0.907715	-0.026123	0.452881	-0.152888	0.037651	-0.031740	0.999992	0.002775	-0.000397	-0.002919	122.786712	67.300784	65.475149	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13612	NaN	-9.436737	1.519041	-1.991198	-1.347956	-0.963341	-0.190901	NaN	NaN	NaN	0.472177	-0.039025	-0.424041	NaN	NaN	NaN	0.911865	-0.024902	0.449219	-0.157177	0.026003	-0.033136	0.999986	0.003935	-0.000325	-0.003534	123.710508	67.659249	65.989791	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13613	NaN	-9.486245	0.953337	-2.018767	-1.751129	-1.181144	-0.298985	NaN	NaN	NaN	0.786854	-0.076826	-0.533560	NaN	NaN	NaN	0.915527	-0.002441	0.449707	-0.158009	0.016812	-0.033639	0.999968	0.006557	-0.000640	-0.004446	125.033911	68.120566	66.609894	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13614	NaN	-9.522681	0.332349	-2.034655	-2.173968	-1.408193	-0.420090	NaN	NaN	NaN	1.127229	-0.076913	-0.656576	NaN	NaN	NaN	0.914307	0.005859	0.450684	-0.158655	0.006726	-0.033953	0.999941	0.009393	-0.000641	-0.005471	126.903584	68.670540	67.465557	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13615	NaN	-9.864541	-0.345780	-2.176229	-2.735971	-1.630121	-0.220030	NaN	NaN	NaN	1.558038	-0.095697	-0.760766	NaN	NaN	NaN	0.923584	0.028076	0.453125	-0.164410	-0.004248	-0.036463	0.999895	0.012983	-0.000797	-0.006339	129.386482	69.297494	68.534297	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13616	NaN	-9.847614	-0.617293	-2.400806	-2.921285	-1.433077	-0.193535	NaN	NaN	NaN	2.236364	-0.204120	-0.863224	NaN	NaN	NaN	0.912109	0.059814	0.435303	-0.164123	-0.008356	-0.040460	0.999799	0.018635	-0.001701	-0.007193	132.599463	70.046557	69.686004	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13617	NaN	-9.736948	-0.184044	-2.508367	-2.384632	-0.976175	-0.092180	NaN	NaN	NaN	2.779112	-0.275611	-0.944708	NaN	NaN	NaN	0.916260	0.093018	0.423096	-0.162198	-0.000816	-0.042215	0.999698	0.023157	-0.002297	-0.007872	136.524219	70.872971	71.036830	NaN	NaN	NaN	NaN	NaN	NaN	0.00
13618	NaN	-10.038636	0.432674	-2.754146	-1.728200	-0.469581	0.450437	NaN	NaN	NaN	3.087929	-0.358570	-0.965102	NaN	NaN	NaN	0.909912	0.127197	0.414795	-0.167101	0.009742	-0.046173	0.999632	0.025730	-0.002988	-0.008042	140.867485	71.737301	72.510944	NaN	NaN	NaN	NaN	NaN	NaN	0.00
