// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45996
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
64671	NaN	-8.633479	4.259220	0.905244	0.032684	0.034525	-0.143448	NaN	NaN	NaN	-0.334699	0.128036	-0.628245	NaN	NaN	NaN	0.940430	-0.212646	-0.346924	-0.143501	0.071781	0.015041	0.999982	-0.002789	0.001067	-0.005235	77.225496	63.477318	-56.875296	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64672	NaN	-8.807831	4.102414	1.010363	-0.113914	0.048367	-0.044765	NaN	NaN	NaN	-0.365458	0.188309	-0.595417	NaN	NaN	NaN	0.941650	-0.202148	-0.343994	-0.146429	0.069152	0.016860	0.999982	-0.003045	0.001569	-0.004962	76.977803	64.070454	-56.771386	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64673	NaN	-9.078791	3.959840	1.091055	-0.263904	0.100229	0.147966	NaN	NaN	NaN	-0.363435	0.236438	-0.567752	NaN	NaN	NaN	0.935547	-0.188721	-0.337891	-0.150963	0.066767	0.018280	0.999982	-0.003029	0.001970	-0.004731	76.836340	64.648346	-56.552407	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64674	NaN	-9.403193	3.951349	1.033108	-0.243452	0.183290	0.434596	NaN	NaN	NaN	-0.350233	0.232621	-0.539064	NaN	NaN	NaN	0.954590	-0.184570	-0.336182	-0.156388	0.066609	0.017328	0.999984	-0.002919	0.001938	-0.004492	76.715715	65.198964	-56.325348	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64675	NaN	-9.409554	3.786698	1.089497	-0.331955	0.170926	0.381702	NaN	NaN	NaN	-0.359225	0.169030	-0.536297	NaN	NaN	NaN	0.951416	-0.172363	-0.326172	-0.156516	0.063866	0.018188	0.999985	-0.002994	0.001409	-0.004469	76.459714	65.733270	-56.238608	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64676	NaN	-9.215226	3.621050	0.995812	-0.268112	0.205956	0.132613	NaN	NaN	NaN	-0.361745	0.122089	-0.529815	NaN	NaN	NaN	0.946777	-0.156494	-0.330811	-0.153302	0.061078	0.016570	0.999985	-0.003015	0.001017	-0.004415	76.102603	66.251233	-56.260022	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64677	NaN	-9.063075	3.367592	1.016030	-0.353920	0.232650	-0.100210	NaN	NaN	NaN	-0.376186	0.115887	-0.531680	NaN	NaN	NaN	0.960205	-0.153076	-0.331299	-0.150784	0.056848	0.016902	0.999985	-0.003135	0.000966	-0.004431	75.708913	66.769431	-56.306351	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64678	NaN	-9.064059	3.151575	0.958407	-0.397977	0.343478	-0.182991	NaN	NaN	NaN	-0.380179	0.142254	-0.536049	NaN	NaN	NaN	0.955566	-0.151611	-0.331055	-0.150812	0.053251	0.015984	0.999984	-0.003168	0.001185	-0.004467	75.357502	67.297802	-56.302532	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64679	NaN	-9.157202	3.000689	0.882966	-0.408552	0.455134	-0.155392	NaN	NaN	NaN	-0.334541	0.147120	-0.533875	NaN	NaN	NaN	0.952393	-0.129150	-0.323242	-0.152377	0.050731	0.014762	0.999985	-0.002788	0.001226	-0.004449	75.054510	67.825211	-56.293882	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64680	NaN	-9.101568	2.809277	0.887281	-0.473044	0.485424	-0.270267	NaN	NaN	NaN	-0.292247	0.124579	-0.531245	NaN	NaN	NaN	0.963623	-0.117676	-0.326660	-0.151468	0.047528	0.014830	0.999987	-0.002435	0.001038	-0.004427	74.735150	68.344906	-56.345956	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64681	NaN	-8.948058	2.646464	0.904764	-0.510060	0.462521	-0.463064	NaN	NaN	NaN	-0.231706	0.105399	-0.501713	NaN	NaN	NaN	0.963867	-0.109863	-0.315918	-0.148935	0.044760	0.015124	0.999989	-0.001931	0.000878	-0.004181	74.439214	68.832497	-56.434817	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64682	NaN	-8.912846	2.637896	0.938834	-0.476774	0.374261	-0.490089	NaN	NaN	NaN	-0.189798	0.107362	-0.480074	NaN	NaN	NaN	0.964111	-0.102539	-0.321533	-0.148356	0.044584	0.015710	0.999990	-0.001582	0.000895	-0.004001	74.194964	69.300643	-56.510645	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64683	NaN	-9.176146	2.660581	0.869467	-0.412663	0.433301	-0.237836	NaN	NaN	NaN	-0.157292	0.091530	-0.470444	NaN	NaN	NaN	0.969482	-0.095459	-0.319336	-0.152749	0.044961	0.014549	0.999991	-0.001311	0.000763	-0.003920	73.941990	69.755628	-56.628994	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64684	NaN	-9.278809	2.749556	0.843659	-0.294070	0.376161	-0.110128	NaN	NaN	NaN	-0.128319	0.022969	-0.468102	NaN	NaN	NaN	0.965576	-0.095459	-0.323486	-0.154464	0.046444	0.014041	0.999992	-0.001069	0.000191	-0.003901	73.536246	70.189945	-56.939022	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64685	NaN	-9.281412	2.741561	0.858705	-0.250702	0.323338	-0.105460	NaN	NaN	NaN	-0.119972	0.002499	-0.454800	NaN	NaN	NaN	0.961182	-0.083496	-0.314209	-0.154515	0.046293	0.014269	0.999992	-0.001000	0.000021	-0.003790	73.079951	70.605493	-57.310812	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64686	NaN	-9.221884	2.763060	0.870165	-0.175293	0.239684	-0.151101	NaN	NaN	NaN	-0.108650	0.028047	-0.428819	NaN	NaN	NaN	0.966553	-0.074707	-0.317871	-0.153529	0.046613	0.014497	0.999993	-0.000905	0.000234	-0.003573	72.706102	71.003810	-57.605410	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64687	NaN	-9.311089	2.771585	0.887426	-0.146209	0.198870	-0.060545	NaN	NaN	NaN	-0.112881	0.076368	-0.401878	NaN	NaN	NaN	0.969727	-0.064697	-0.316406	-0.155019	0.046726	0.014845	0.999994	-0.000941	0.000636	-0.003349	72.467409	71.390905	-57.752326	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64688	NaN	-9.451196	2.772299	0.843771	-0.096061	0.219367	0.069871	NaN	NaN	NaN	-0.120361	0.094488	-0.391640	NaN	NaN	NaN	0.966797	-0.060791	-0.318848	-0.157357	0.046733	0.014140	0.999994	-0.001003	0.000787	-0.003264	72.272550	71.773819	-57.845076	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64689	NaN	-9.494429	2.721282	0.878758	-0.119769	0.186631	0.100548	NaN	NaN	NaN	-0.119766	0.076490	-0.379084	NaN	NaN	NaN	0.969727	-0.055908	-0.320313	-0.158087	0.045869	0.014701	0.999994	-0.000998	0.000637	-0.003159	72.032789	72.139837	-57.985739	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64690	NaN	-9.457516	2.695302	0.904157	-0.105140	0.126570	0.061488	NaN	NaN	NaN	-0.134408	0.079965	-0.380755	NaN	NaN	NaN	0.979248	-0.048584	-0.317627	-0.157472	0.045438	0.015124	0.999994	-0.001120	0.000666	-0.003173	71.779442	72.508184	-58.125831	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64691	NaN	-9.456208	2.650237	0.882294	-0.080826	0.121097	0.046345	NaN	NaN	NaN	-0.159983	0.114526	-0.381987	NaN	NaN	NaN	0.967285	-0.042480	-0.305664	-0.157448	0.044692	0.014796	0.999994	-0.001333	0.000954	-0.003183	71.593678	72.887943	-58.169105	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64692	NaN	-9.543067	2.591264	0.870262	-0.088947	0.136713	0.112794	NaN	NaN	NaN	-0.180540	0.125900	-0.372296	NaN	NaN	NaN	0.978760	-0.031738	-0.312500	-0.158901	0.043703	0.014606	0.999994	-0.001505	0.001049	-0.003102	71.427563	73.262370	-58.171032	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64693	NaN	-9.476974	2.478483	0.782344	-0.065110	0.208227	0.011776	NaN	NaN	NaN	-0.204401	0.090032	-0.352178	NaN	NaN	NaN	0.969238	-0.037598	-0.301514	-0.157818	0.041794	0.013087	0.999994	-0.001703	0.000750	-0.002935	71.144638	73.607678	-58.271138	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64694	NaN	-9.396758	2.354616	0.730936	-0.070394	0.262873	-0.101703	NaN	NaN	NaN	-0.212863	0.052626	-0.337040	NaN	NaN	NaN	0.975342	-0.032959	-0.304688	-0.156496	0.039705	0.012181	0.999994	-0.001774	0.000439	-0.002809	70.745373	73.927350	-58.483933	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64695	NaN	-9.251402	2.250185	0.666831	-0.044044	0.305899	-0.273260	NaN	NaN	NaN	-0.214401	0.036801	-0.322904	NaN	NaN	NaN	0.980469	-0.015137	-0.307861	-0.154085	0.037938	0.011094	0.999995	-0.001787	0.000307	-0.002691	70.297617	74.228843	-58.745394	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64696	NaN	-9.230963	2.156942	0.725765	-0.108259	0.278512	-0.310041	NaN	NaN	NaN	-0.214060	0.059793	-0.315630	NaN	NaN	NaN	0.983398	-0.007568	-0.299561	-0.153748	0.036375	0.012108	0.999995	-0.001784	0.000498	-0.002630	69.919474	74.530929	-58.934330	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64697	NaN	-9.257339	1.979937	0.720992	-0.206179	0.358753	-0.327600	NaN	NaN	NaN	-0.214187	0.082683	-0.302164	NaN	NaN	NaN	0.973633	-0.004395	-0.299316	-0.154197	0.033409	0.012063	0.999995	-0.001785	0.000689	-0.002518	69.622705	74.828304	-59.038197	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64698	NaN	-9.536811	1.887301	0.683003	-0.257040	0.468493	-0.081634	NaN	NaN	NaN	-0.187238	0.101774	-0.290484	NaN	NaN	NaN	0.967529	0.001465	-0.299561	-0.158860	0.031857	0.011469	0.999995	-0.001560	0.000848	-0.002421	69.422872	75.121407	-59.068433	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64699	NaN	-9.722323	1.873654	0.733267	-0.290290	0.441469	0.101567	NaN	NaN	NaN	-0.127125	0.061072	-0.289714	NaN	NaN	NaN	0.975098	0.006592	-0.296875	-0.161956	0.031632	0.012270	0.999996	-0.001059	0.000509	-0.002414	69.137809	75.400041	-59.246254	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64700	NaN	-9.640190	1.874852	0.874511	-0.331851	0.280602	0.037391	NaN	NaN	NaN	-0.095670	0.026676	-0.281624	NaN	NaN	NaN	0.979980	0.007324	-0.297119	-0.160593	0.031636	0.014586	0.999997	-0.000797	0.000222	-0.002347	68.765393	75.659490	-59.544974	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64701	NaN	-9.513503	1.806999	0.977471	-0.397901	0.183158	-0.089757	NaN	NaN	NaN	-0.109142	0.044529	-0.271557	NaN	NaN	NaN	0.977295	0.014404	-0.299072	-0.158484	0.030490	0.016322	0.999997	-0.000910	0.000371	-0.002263	68.444954	75.915729	-59.776558	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64702	NaN	-9.551846	1.763706	1.032098	-0.439320	0.140378	-0.055600	NaN	NaN	NaN	-0.121981	0.093884	-0.265898	NaN	NaN	NaN	0.975342	0.020752	-0.298340	-0.159118	0.029765	0.017296	0.999997	-0.001017	0.000782	-0.002216	68.287675	76.184109	-59.827196	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64703	NaN	-9.736688	1.762065	1.025776	-0.431649	0.146635	0.124725	NaN	NaN	NaN	-0.118998	0.108065	-0.255923	NaN	NaN	NaN	0.969727	0.019531	-0.294434	-0.162200	0.029731	0.017213	0.999997	-0.000992	0.000901	-0.002133	68.195934	76.448663	-59.813275	NaN	NaN	NaN	NaN	NaN	NaN	0.00
64704	NaN	-9.841903	1.762777	0.968759	-0.380979	0.176817	0.223864	NaN	NaN	NaN	-0.116558	0.066488	-0.239365	NaN	NaN	NaN	0.972168	0.031250	-0.293213	-0.163964	0.029722	0.016208	0.999997	-0.000971	0.000554	-0.001995	67.974406	76.683673	-59.935333	NaN	NaN	NaN	NaN	NaN	NaN	0.00
