// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
34150	NaN	-9.701421	0.730238	-0.610546	-0.121699	-0.076439	-0.065743	NaN	NaN	NaN	0.039504	-0.051237	-0.020349	NaN	NaN	NaN	0.952148	0.209961	-0.134277	-0.161684	0.012201	-0.010241	1.000000	0.000329	-0.000427	-0.000170	133.270032	83.651362	8.960127	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34151	NaN	-9.684023	0.740400	-0.630976	-0.093569	-0.061214	-0.080570	NaN	NaN	NaN	0.038680	-0.049831	-0.009864	NaN	NaN	NaN	0.944824	0.217529	-0.141602	-0.161395	0.012357	-0.010579	1.000000	0.000322	-0.000415	-0.000082	133.099939	83.688378	8.753202	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34152	NaN	-9.693193	0.766439	-0.639763	-0.063001	-0.064735	-0.068636	NaN	NaN	NaN	0.039128	-0.042606	-0.001803	NaN	NaN	NaN	0.957031	0.209473	-0.137695	-0.161549	0.012780	-0.010716	1.000000	0.000326	-0.000355	-0.000015	132.927708	83.717616	8.543490	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34153	NaN	-9.661416	0.774995	-0.608967	-0.066501	-0.090277	-0.101774	NaN	NaN	NaN	0.036982	-0.040000	0.005662	NaN	NaN	NaN	0.952637	0.214111	-0.139648	-0.161021	0.012912	-0.010199	1.000000	0.000308	-0.000333	0.000047	132.718969	83.737269	8.299112	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34154	NaN	-9.686427	0.798655	-0.631841	-0.034535	-0.081490	-0.073277	NaN	NaN	NaN	0.040802	-0.030943	0.006951	NaN	NaN	NaN	0.939697	0.217285	-0.138672	-0.161438	0.013305	-0.010568	1.000000	0.000340	-0.000258	0.000058	132.568102	83.751387	8.109440	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34155	NaN	-9.671406	0.800404	-0.648117	-0.020618	-0.066104	-0.086846	NaN	NaN	NaN	0.034754	-0.024938	0.008123	NaN	NaN	NaN	0.957520	0.218262	-0.142822	-0.161189	0.013332	-0.010832	1.000000	0.000290	-0.000208	0.000068	132.448737	83.761576	7.957587	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34156	NaN	-9.653603	0.813155	-0.620108	-0.022618	-0.093835	-0.105551	NaN	NaN	NaN	0.030803	-0.022920	0.004956	NaN	NaN	NaN	0.942383	0.210449	-0.139404	-0.160892	0.013549	-0.010362	1.000000	0.000257	-0.000191	0.000041	132.350202	83.772216	7.830144	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34157	NaN	-9.678476	0.836697	-0.645719	0.009272	-0.085010	-0.077052	NaN	NaN	NaN	0.027244	-0.012810	0.005508	NaN	NaN	NaN	0.944824	0.208252	-0.139648	-0.161307	0.013940	-0.010776	1.000000	0.000227	-0.000107	0.000046	132.307839	83.775178	7.762599	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34158	NaN	-9.651869	0.822854	-0.656753	0.007124	-0.067065	-0.103803	NaN	NaN	NaN	0.017594	-0.008054	0.005135	NaN	NaN	NaN	0.949463	0.211914	-0.141846	-0.160864	0.013709	-0.010955	1.000000	0.000147	-0.000067	0.000043	132.287463	83.775151	7.726344	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34159	NaN	-9.666135	0.826460	-0.656247	0.008279	-0.070100	-0.089371	NaN	NaN	NaN	0.018272	-0.000698	0.000227	NaN	NaN	NaN	0.945068	0.215576	-0.145752	-0.161102	0.013776	-0.010936	1.000000	0.000152	-0.000006	0.000002	132.345833	83.774447	7.768666	NaN	NaN	NaN	NaN	NaN	NaN	0.00
