// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AF7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
34150	NaN	-7.495312	0.631497	6.331958	0.035549	0.012950	0.019441	NaN	NaN	NaN	0.020486	-0.013067	-0.003589	NaN	NaN	NaN	0.756592	0.265381	-0.508545	-0.124933	0.010511	0.105521	1.000000	0.000171	-0.000109	-0.000030	5.356060	49.666542	-69.327729	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34151	NaN	-7.492454	0.608062	6.285241	0.003380	0.041274	-0.014262	NaN	NaN	NaN	0.021591	-0.020055	-0.000769	NaN	NaN	NaN	0.748779	0.272461	-0.516357	-0.124892	0.010116	0.104735	1.000000	0.000180	-0.000167	-0.000006	5.368019	49.647972	-69.333982	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34152	NaN	-7.462095	0.625567	6.280428	0.023650	0.034189	-0.039446	NaN	NaN	NaN	0.023058	-0.023555	0.000178	NaN	NaN	NaN	0.759033	0.266357	-0.510986	-0.124389	0.010406	0.104651	1.000000	0.000192	-0.000196	0.000001	5.381937	49.625897	-69.340091	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34153	NaN	-7.437493	0.611854	6.305105	0.017544	-0.000714	-0.043107	NaN	NaN	NaN	0.024025	-0.015866	0.006902	NaN	NaN	NaN	0.760742	0.269531	-0.509521	-0.123973	0.010169	0.105071	1.000000	0.000200	-0.000132	0.000058	5.405219	49.610629	-69.334518	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34154	NaN	-7.454276	0.616270	6.296829	0.013066	0.017973	-0.035388	NaN	NaN	NaN	0.027878	-0.011408	0.006510	NaN	NaN	NaN	0.749268	0.270264	-0.510498	-0.124248	0.010240	0.104938	1.000000	0.000232	-0.000095	0.000054	5.432154	49.599658	-69.328892	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34155	NaN	-7.444790	0.617233	6.325543	0.018441	-0.008443	-0.024022	NaN	NaN	NaN	0.022189	-0.005410	0.003674	NaN	NaN	NaN	0.761230	0.271729	-0.513184	-0.124085	0.010264	0.105422	1.000000	0.000185	-0.000045	0.000031	5.451078	49.594573	-69.327042	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34156	NaN	-7.480814	0.621477	6.306548	0.008867	0.028783	-0.008584	NaN	NaN	NaN	0.015238	-0.004115	0.005419	NaN	NaN	NaN	0.748779	0.267822	-0.509277	-0.124684	0.010339	0.105106	1.000000	0.000127	-0.000034	0.000045	5.465456	49.590609	-69.322188	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34157	NaN	-7.480463	0.638091	6.307873	0.023682	0.032178	-0.006966	NaN	NaN	NaN	0.011754	-0.000532	0.004119	NaN	NaN	NaN	0.750488	0.264648	-0.510498	-0.124675	0.010620	0.105132	1.000000	0.000098	-0.000004	0.000034	5.475467	49.590124	-69.318892	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34158	NaN	-7.502876	0.627134	6.283121	0.002622	0.060930	-0.006549	NaN	NaN	NaN	0.011558	-0.002752	0.002749	NaN	NaN	NaN	0.756104	0.269775	-0.510498	-0.125051	0.010439	0.104717	1.000000	0.000096	-0.000023	0.000023	5.483577	49.587651	-69.317808	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34159	NaN	-7.493763	0.626310	6.311569	0.008004	0.034509	0.004817	NaN	NaN	NaN	0.008441	-0.007249	0.003688	NaN	NaN	NaN	0.750732	0.270020	-0.516602	-0.124903	0.010427	0.105186	1.000000	0.000070	-0.000060	0.000031	5.489206	49.580857	-69.315948	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34160	NaN	-7.497166	0.629008	6.298490	0.006246	0.047968	-0.000868	NaN	NaN	NaN	0.010647	-0.008518	0.005272	NaN	NaN	NaN	0.750732	0.266113	-0.508057	-0.124961	0.010469	0.104967	1.000000	0.000089	-0.000071	0.000044	5.498560	49.572632	-69.312369	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34161	NaN	-7.491980	0.615064	6.312258	-0.004950	0.031602	0.003200	NaN	NaN	NaN	0.007186	-0.008528	0.008409	NaN	NaN	NaN	0.754150	0.265381	-0.509766	-0.124875	0.010236	0.105196	1.000000	0.000060	-0.000071	0.000070	5.508163	49.564178	-69.303733	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34162	NaN	-7.477017	0.616880	6.308967	-0.001613	0.026511	-0.010204	NaN	NaN	NaN	0.006611	-0.008362	0.004571	NaN	NaN	NaN	0.756104	0.268066	-0.505127	-0.124625	0.010271	0.105141	1.000000	0.000055	-0.000070	0.000038	5.512970	49.556239	-69.300623	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34163	NaN	-7.494559	0.604436	6.298957	-0.020285	0.041959	-0.004097	NaN	NaN	NaN	0.005526	-0.006107	0.006134	NaN	NaN	NaN	0.765625	0.268311	-0.518066	-0.124915	0.010063	0.104977	1.000000	0.000046	-0.000051	0.000051	5.518683	49.550351	-69.294739	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34164	NaN	-7.475690	0.604900	6.309199	-0.014565	0.023580	-0.011816	NaN	NaN	NaN	0.006621	-0.003809	0.004752	NaN	NaN	NaN	0.760010	0.267822	-0.514648	-0.124599	0.010071	0.105150	1.000000	0.000055	-0.000032	0.000040	5.524173	49.546725	-69.290738	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34165	NaN	-7.475330	0.605867	6.309533	-0.013945	0.023736	-0.011816	NaN	NaN	NaN	0.004767	-0.002474	0.001153	NaN	NaN	NaN	0.754150	0.263184	-0.504639	-0.124591	0.010092	0.105157	1.000000	0.000040	-0.000021	0.000010	5.524014	49.544694	-69.291871	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34166	NaN	-7.489019	0.606127	6.314138	-0.016045	0.029129	0.001589	NaN	NaN	NaN	0.005118	-0.003546	-0.000908	NaN	NaN	NaN	0.761719	0.272217	-0.510986	-0.124820	0.010099	0.105232	1.000000	0.000043	-0.000030	-0.000008	5.521833	49.541875	-69.295836	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34167	NaN	-7.492891	0.607493	6.300648	-0.017800	0.042570	-0.004094	NaN	NaN	NaN	0.001816	-0.004574	-0.001110	NaN	NaN	NaN	0.759033	0.270752	-0.508057	-0.124885	0.010124	0.105006	1.000000	0.000015	-0.000038	-0.000009	5.516035	49.538098	-69.300515	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34168	NaN	-7.492502	0.592835	6.300037	-0.031367	0.039482	-0.005702	NaN	NaN	NaN	0.002169	-0.004508	-0.003125	NaN	NaN	NaN	0.750000	0.272461	-0.510254	-0.124879	0.009882	0.104996	1.000000	0.000018	-0.000038	-0.000026	5.508354	49.534575	-69.308063	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34169	NaN	-7.500487	0.638897	6.276059	0.007072	0.075936	-0.012249	NaN	NaN	NaN	0.003100	-0.003469	-0.001258	NaN	NaN	NaN	0.751709	0.271484	-0.509033	-0.125011	0.010647	0.104598	1.000000	0.000026	-0.000029	-0.000010	5.503707	49.531797	-69.313196	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34170	NaN	-7.477733	0.622548	6.298795	0.000994	0.041036	-0.015892	NaN	NaN	NaN	0.004386	-0.001226	-0.001361	NaN	NaN	NaN	0.761963	0.264160	-0.512451	-0.124630	0.010373	0.104979	1.000000	0.000037	-0.000010	-0.000011	5.500439	49.531181	-69.318011	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34171	NaN	-7.477427	0.608515	6.298027	-0.012589	0.037946	-0.017498	NaN	NaN	NaN	0.007323	-0.005951	0.000631	NaN	NaN	NaN	0.769775	0.264648	-0.518311	-0.124629	0.010135	0.104962	1.000000	0.000061	-0.000050	0.000005	5.501847	49.525916	-69.320093	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34172	NaN	-7.480955	0.625063	6.285969	-0.000173	0.054621	-0.021578	NaN	NaN	NaN	0.004949	-0.007077	0.002252	NaN	NaN	NaN	0.756592	0.277832	-0.507080	-0.124689	0.010411	0.104759	1.000000	0.000041	-0.000059	0.000019	5.502688	49.519433	-69.319928	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34173	NaN	-7.457709	0.623972	6.310290	0.007960	0.022955	-0.023615	NaN	NaN	NaN	0.005691	-0.004845	0.002885	NaN	NaN	NaN	0.749756	0.265869	-0.519775	-0.124300	0.010392	0.105167	1.000000	0.000047	-0.000040	0.000024	5.504909	49.515041	-69.318981	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34174	NaN	-7.420777	0.608403	6.328885	0.004581	-0.017181	-0.040659	NaN	NaN	NaN	0.004031	-0.002428	0.000609	NaN	NaN	NaN	0.756104	0.271729	-0.511475	-0.123682	0.010136	0.105479	1.000000	0.000034	-0.000020	0.000005	5.503471	49.512994	-69.321399	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34175	NaN	-7.402607	0.607679	6.338393	0.010310	-0.035557	-0.048379	NaN	NaN	NaN	0.001452	0.004636	-0.003310	NaN	NaN	NaN	0.750000	0.267822	-0.507080	-0.123372	0.010130	0.105645	1.000000	0.000012	0.000039	-0.000028	5.495875	49.518135	-69.328164	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34176	NaN	-7.417407	0.621355	6.342885	0.022418	-0.026911	-0.033374	NaN	NaN	NaN	-0.000584	0.010574	-0.008010	NaN	NaN	NaN	0.757080	0.264893	-0.509521	-0.123613	0.010365	0.105726	1.000000	-0.000005	0.000088	-0.000067	5.481783	49.529342	-69.340895	NaN	NaN	NaN	NaN	NaN	NaN	0.00
