// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AF9
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
34150	NaN	3.782502	-8.951700	2.105037	-0.217672	0.074488	0.128059	NaN	NaN	NaN	-0.057443	-0.073779	-0.125552	NaN	NaN	NaN	-0.301514	0.926514	0.096436	0.062864	-0.149244	0.035194	0.999999	-0.000479	-0.000615	-0.001046	-75.543686	-23.070938	-79.997024	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34151	NaN	3.796114	-9.061610	2.141050	-0.211247	0.136622	0.239376	NaN	NaN	NaN	-0.046601	-0.077810	-0.173882	NaN	NaN	NaN	-0.313721	0.935547	0.093018	0.063026	-0.151104	0.035784	0.999999	-0.000388	-0.000648	-0.001449	-75.597510	-23.250753	-79.963264	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34152	NaN	3.954974	-9.050800	2.050038	-0.270831	0.003126	0.271356	NaN	NaN	NaN	0.031704	-0.124319	-0.242015	NaN	NaN	NaN	-0.305664	0.927490	0.101074	0.065576	-0.150988	0.034195	0.999997	0.000264	-0.001036	-0.002017	-75.588193	-23.504736	-79.900347	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34153	NaN	4.298280	-8.832490	1.855201	-0.343862	-0.387787	0.170351	NaN	NaN	NaN	0.090103	-0.120749	-0.273054	NaN	NaN	NaN	-0.306885	0.928467	0.095459	0.071272	-0.147394	0.030881	0.999997	0.000751	-0.001006	-0.002275	-75.518886	-23.786431	-79.848885	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34154	NaN	4.527819	-8.641747	1.646987	-0.468136	-0.677828	0.047066	NaN	NaN	NaN	0.133121	0.054982	-0.233153	NaN	NaN	NaN	-0.315674	0.926270	0.090576	0.075196	-0.144206	0.027255	0.999997	0.001109	0.000458	-0.001943	-75.340680	-23.989099	-79.964793	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34155	NaN	4.294891	-8.682416	2.057063	-0.174200	-0.326686	0.083004	NaN	NaN	NaN	0.163618	0.228852	-0.129453	NaN	NaN	NaN	-0.306396	0.927246	0.084717	0.071490	-0.144831	0.033951	0.999997	0.001363	0.001907	-0.001079	-75.072388	-24.053349	-80.229993	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34156	NaN	4.120071	-8.595393	2.391210	0.093158	-0.108055	0.013457	NaN	NaN	NaN	0.238320	0.132073	-0.083743	NaN	NaN	NaN	-0.324463	0.922852	0.088135	0.068611	-0.143383	0.039493	0.999997	0.001986	0.001101	-0.000698	-74.777267	-24.098094	-80.384709	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34157	NaN	4.238430	-8.510470	2.545010	0.241432	-0.206487	0.024408	NaN	NaN	NaN	0.190939	0.094860	-0.017507	NaN	NaN	NaN	-0.325928	0.922607	0.084717	0.070653	-0.141919	0.042135	0.999998	0.001591	0.000790	-0.000146	-74.550188	-24.090928	-80.485050	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34158	NaN	4.226329	-8.427692	2.554297	0.241561	-0.231148	-0.050495	NaN	NaN	NaN	0.195990	0.078429	0.020140	NaN	NaN	NaN	-0.318848	0.923828	0.080078	0.070490	-0.140519	0.042296	0.999998	0.001633	0.000654	0.000168	-74.329378	-24.053002	-80.558272	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34159	NaN	4.499177	-8.335021	2.417578	0.160766	-0.559975	-0.054594	NaN	NaN	NaN	0.053054	0.172495	0.044891	NaN	NaN	NaN	-0.324219	0.926514	0.070313	0.075096	-0.138907	0.040124	0.999999	0.000442	0.001437	0.000374	-74.209502	-23.967654	-80.718514	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34160	NaN	4.042057	-8.627933	2.518364	0.077136	-0.046953	0.041923	NaN	NaN	NaN	-0.042529	0.339993	0.107606	NaN	NaN	NaN	-0.317871	0.924561	0.078857	0.067615	-0.143723	0.041832	0.999996	-0.000354	0.002833	0.000897	-74.120329	-23.780878	-81.028864	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34161	NaN	3.678122	-8.699831	2.680835	0.143832	0.318254	-0.000426	NaN	NaN	NaN	0.022715	0.186054	0.100978	NaN	NaN	NaN	-0.318359	0.922363	0.073242	0.061493	-0.144954	0.044558	0.999998	0.000189	0.001550	0.000841	-74.031484	-23.640004	-81.185992	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34162	NaN	3.713763	-8.694529	2.548496	0.021865	0.228080	-0.023449	NaN	NaN	NaN	-0.008049	0.098750	0.084958	NaN	NaN	NaN	-0.318848	0.926514	0.084717	0.062034	-0.144862	0.042434	0.999999	-0.000067	0.000823	0.000708	-74.005489	-23.536669	-81.260003	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34163	NaN	3.606013	-8.782781	2.458737	-0.107033	0.316642	-0.010941	NaN	NaN	NaN	-0.002843	0.067486	0.068284	NaN	NaN	NaN	-0.307129	0.927734	0.071289	0.060207	-0.146344	0.040949	1.000000	-0.000024	0.000562	0.000569	-73.985477	-23.456839	-81.307705	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34164	NaN	3.611773	-8.810063	2.410592	-0.164867	0.297096	0.003503	NaN	NaN	NaN	0.047934	0.040554	0.034925	NaN	NaN	NaN	-0.310547	0.928223	0.070313	0.060253	-0.146833	0.040098	1.000000	0.000399	0.000338	0.000291	-73.923689	-23.414490	-81.337032	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34165	NaN	3.579182	-8.797246	2.587512	-0.012950	0.360127	0.024355	NaN	NaN	NaN	0.104518	0.028604	0.010537	NaN	NaN	NaN	-0.314209	0.922607	0.074951	0.059676	-0.146653	0.042983	1.000000	0.000871	0.000238	0.000088	-73.809862	-23.397694	-81.361611	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34166	NaN	3.657466	-8.639689	2.649917	0.090764	0.250392	-0.067309	NaN	NaN	NaN	0.114146	-0.011386	-0.026005	NaN	NaN	NaN	-0.304932	0.933594	0.067139	0.060922	-0.144050	0.044034	1.000000	0.000951	-0.000095	-0.000217	-73.698616	-23.425119	-81.357334	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34167	NaN	3.778975	-8.543437	2.699006	0.171938	0.125034	-0.091042	NaN	NaN	NaN	0.049716	-0.017203	-0.048693	NaN	NaN	NaN	-0.310791	0.932617	0.072021	0.062919	-0.142435	0.044933	1.000000	0.000414	-0.000143	-0.000406	-73.648443	-23.474678	-81.353030	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34168	NaN	3.914847	-8.501588	2.637383	0.142183	-0.019270	-0.089610	NaN	NaN	NaN	-0.000909	-0.028784	-0.056394	NaN	NaN	NaN	-0.321533	0.934326	0.072754	0.065170	-0.141723	0.043973	1.000000	-0.000008	-0.000240	-0.000470	-73.650411	-23.534503	-81.339881	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34169	NaN	4.024915	-8.535677	2.596950	0.109415	-0.108797	-0.026061	NaN	NaN	NaN	-0.032087	-0.020420	-0.040977	NaN	NaN	NaN	-0.325684	0.932861	0.076416	0.067026	-0.142273	0.043332	1.000000	-0.000267	-0.000170	-0.000341	-73.680626	-23.578094	-81.331071	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34170	NaN	4.069708	-8.566928	2.509604	0.029087	-0.154902	-0.003097	NaN	NaN	NaN	-0.050369	-0.017702	-0.015512	NaN	NaN	NaN	-0.312012	0.922363	0.069824	0.067804	-0.142773	0.041897	1.000000	-0.000420	-0.000148	-0.000129	-73.730253	-23.597673	-81.317784	NaN	NaN	NaN	NaN	NaN	NaN	0.00
