// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45B00
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
34150	NaN	4.763623	-5.297498	6.862583	-0.230384	0.380870	0.069240	NaN	NaN	NaN	0.007682	0.012931	0.030183	NaN	NaN	NaN	-0.198730	0.507324	-0.818604	0.079428	-0.088279	0.114362	1.000000	0.000064	0.000108	0.000252	-40.607028	-28.804965	31.232142	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34151	NaN	4.729136	-5.461202	6.820587	-0.212077	0.229949	0.117667	NaN	NaN	NaN	-0.142440	-0.034919	0.070622	NaN	NaN	NaN	-0.210693	0.514893	-0.822998	0.078839	-0.090839	0.113807	0.999999	-0.001187	-0.000291	0.000589	-40.780989	-28.788556	31.312673	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34152	NaN	4.768544	-5.785279	6.678538	-0.067523	-0.035487	0.227498	NaN	NaN	NaN	-0.269529	-0.055952	0.063870	NaN	NaN	NaN	-0.196045	0.510986	-0.817627	0.079475	-0.096129	0.111562	0.999997	-0.002246	-0.000466	0.000532	-41.080853	-28.791450	31.402769	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34153	NaN	4.678259	-6.146675	6.472376	0.014778	-0.407231	0.256727	NaN	NaN	NaN	-0.320282	-0.053121	-0.011542	NaN	NaN	NaN	-0.198486	0.518311	-0.819580	0.077913	-0.102164	0.108180	0.999996	-0.002669	-0.000443	-0.000096	-41.398325	-28.839074	31.428925	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34154	NaN	4.647947	-6.283250	6.184327	0.162187	-0.614687	0.133381	NaN	NaN	NaN	-0.222298	-0.069455	-0.121661	NaN	NaN	NaN	-0.211182	0.520264	-0.814941	0.077300	-0.104608	0.103311	0.999998	-0.001852	-0.000579	-0.001014	-41.584630	-28.967939	31.377181	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34155	NaN	4.676676	-6.060286	6.186795	0.132918	-0.427138	0.019638	NaN	NaN	NaN	0.060166	-0.049787	-0.145072	NaN	NaN	NaN	-0.197510	0.521973	-0.817139	0.077780	-0.101151	0.103095	0.999999	0.000501	-0.000415	-0.001209	-41.484996	-29.097848	31.292426	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34156	NaN	4.780294	-5.751216	6.367498	0.048546	-0.093431	0.008796	NaN	NaN	NaN	0.160528	-0.053583	-0.153688	NaN	NaN	NaN	-0.216064	0.512207	-0.811279	0.079501	-0.096097	0.106032	0.999998	0.001338	-0.000447	-0.001281	-41.287035	-29.235351	31.202307	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34157	NaN	4.928210	-5.582489	6.420062	0.106247	0.093064	0.018314	NaN	NaN	NaN	0.168897	0.021837	-0.139071	NaN	NaN	NaN	-0.214844	0.510010	-0.815186	0.082048	-0.093287	0.106855	0.999998	0.001407	0.000182	-0.001159	-41.059902	-29.309601	31.069895	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34158	NaN	4.861634	-5.685157	6.479478	0.026760	-0.021617	0.083722	NaN	NaN	NaN	-0.043038	0.006279	-0.149090	NaN	NaN	NaN	-0.211670	0.513428	-0.817383	0.080915	-0.094814	0.108021	0.999999	-0.000359	0.000052	-0.001242	-41.036239	-29.401020	30.940057	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34159	NaN	4.952382	-5.938917	6.566402	0.055145	-0.167471	0.330455	NaN	NaN	NaN	-0.060024	0.059170	-0.200100	NaN	NaN	NaN	-0.218018	0.514160	-0.821289	0.082429	-0.099065	0.109449	0.999998	-0.000500	0.000493	-0.001668	-40.989110	-29.486095	30.729537	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34160	NaN	4.747351	-5.729961	6.459025	-0.052994	-0.156391	0.039287	NaN	NaN	NaN	0.174996	0.027933	-0.182624	NaN	NaN	NaN	-0.214111	0.507568	-0.813721	0.079002	-0.095776	0.107492	0.999998	0.001458	0.000233	-0.001522	-40.735221	-29.582429	30.555729	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34161	NaN	4.981527	-5.423047	6.622324	-0.017137	0.212735	0.088548	NaN	NaN	NaN	0.228709	-0.067947	-0.187840	NaN	NaN	NaN	-0.214600	0.506348	-0.816406	0.082821	-0.090724	0.110246	0.999997	0.001906	-0.000566	-0.001565	-40.461163	-29.750765	30.445260	NaN	NaN	NaN	NaN	NaN	NaN	0.00
