// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFD
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
39580	NaN	0.758789	-4.284488	9.040185	0.010583	-0.093604	0.219692	NaN	NaN	NaN	0.109288	0.017685	0.028029	NaN	NaN	NaN	0.210205	0.441650	-0.994629	0.012685	-0.071542	0.150603	1.000000	0.000911	0.000147	0.000234	-24.783203	-4.468563	20.889966	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39581	NaN	0.733009	-4.229741	9.107799	-0.036317	-0.045057	0.255909	NaN	NaN	NaN	0.082699	0.011663	0.021579	NaN	NaN	NaN	0.209717	0.441895	-1.000488	0.012244	-0.070598	0.151747	1.000000	0.000689	0.000097	0.000180	-24.704510	-4.460143	20.903689	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39582	NaN	0.723696	-4.225975	9.030805	-0.023573	-0.084123	0.183832	NaN	NaN	NaN	0.064279	0.018016	0.013948	NaN	NaN	NaN	0.208008	0.437988	-1.001465	0.012092	-0.070512	0.150474	1.000000	0.000536	0.000150	0.000116	-24.642687	-4.449286	20.908259	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39583	NaN	0.740401	-4.189763	9.011090	-0.008712	-0.063905	0.152144	NaN	NaN	NaN	0.068070	0.021144	0.006812	NaN	NaN	NaN	0.200195	0.438477	-1.002686	0.012370	-0.069914	0.150143	1.000000	0.000567	0.000176	0.000057	-24.576638	-4.438574	20.905465	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39584	NaN	0.721693	-4.156333	9.098684	-0.048030	-0.020164	0.216234	NaN	NaN	NaN	0.072749	0.033730	0.001101	NaN	NaN	NaN	0.209717	0.436035	-1.000000	0.012071	-0.069364	0.151599	1.000000	0.000606	0.000281	0.000009	-24.505364	-4.419274	20.892691	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39585	NaN	0.747609	-4.118856	9.016989	-0.010288	-0.020534	0.128612	NaN	NaN	NaN	0.092809	0.021492	-0.001503	NaN	NaN	NaN	0.203369	0.427734	-1.003662	0.012486	-0.068764	0.150228	1.000000	0.000773	0.000179	-0.000013	-24.415141	-4.411515	20.882493	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39586	NaN	0.739382	-4.014774	9.098686	-0.059118	0.082484	0.159317	NaN	NaN	NaN	0.082748	0.030569	-0.010974	NaN	NaN	NaN	0.201904	0.433838	-1.005127	0.012356	-0.067019	0.151595	1.000000	0.000690	0.000255	-0.000091	-24.333533	-4.399650	20.860712	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39587	NaN	0.785848	-4.009607	9.121438	-0.017008	0.101222	0.181540	NaN	NaN	NaN	0.052019	0.017257	-0.009792	NaN	NaN	NaN	0.201904	0.423584	-1.005127	0.013114	-0.066894	0.151993	1.000000	0.000433	0.000144	-0.000082	-24.281828	-4.398905	20.845019	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39588	NaN	0.790415	-3.992131	9.071785	-0.003155	0.091802	0.129682	NaN	NaN	NaN	0.054994	0.027263	-0.006432	NaN	NaN	NaN	0.202637	0.425049	-1.006836	0.013204	-0.066605	0.151163	1.000000	0.000458	0.000227	-0.000054	-24.227106	-4.388107	20.828604	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39589	NaN	0.787508	-3.928334	9.101165	-0.026157	0.149364	0.130158	NaN	NaN	NaN	0.040375	0.026848	-0.005111	NaN	NaN	NaN	0.205811	0.430664	-1.003662	0.013156	-0.065524	0.151661	1.000000	0.000336	0.000224	-0.000043	-24.186468	-4.377136	20.813448	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39590	NaN	0.822002	-3.943574	9.133257	0.007689	0.157595	0.168242	NaN	NaN	NaN	-0.001938	0.039773	-0.006978	NaN	NaN	NaN	0.210205	0.428467	-1.005859	0.013747	-0.065725	0.152217	1.000000	-0.000016	0.000331	-0.000058	-24.185816	-4.355590	20.791334	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39591	NaN	0.770141	-3.950765	9.125293	-0.033889	0.134894	0.159939	NaN	NaN	NaN	-0.044271	0.047623	-0.005779	NaN	NaN	NaN	0.208496	0.428711	-1.000488	0.012893	-0.065791	0.152107	1.000000	-0.000369	0.000397	-0.000048	-24.225408	-4.326703	20.767268	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39592	NaN	0.792160	-4.005170	9.114287	0.006338	0.101528	0.173742	NaN	NaN	NaN	-0.066406	0.046031	-0.012043	NaN	NaN	NaN	0.212646	0.436768	-0.999756	0.013254	-0.066670	0.151937	1.000000	-0.000553	0.000384	-0.000100	-24.285796	-4.301695	20.738286	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39593	NaN	0.786678	-4.017559	9.109309	0.004708	0.100763	0.173751	NaN	NaN	NaN	-0.098917	0.037198	-0.013033	NaN	NaN	NaN	0.209229	0.434326	-0.995605	0.013151	-0.066836	0.151873	1.000000	-0.000824	0.000310	-0.000109	-24.377514	-4.284762	20.711652	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39594	NaN	0.795248	-4.069641	8.970424	0.055527	0.024445	0.069579	NaN	NaN	NaN	-0.094622	0.054615	-0.015962	NaN	NaN	NaN	0.207275	0.426758	-0.997803	0.013313	-0.067711	0.149554	1.000000	-0.000789	0.000455	-0.000133	-24.464398	-4.253919	20.675649	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39595	NaN	0.686842	-4.059042	9.115751	-0.078313	0.062513	0.189034	NaN	NaN	NaN	-0.071422	0.062251	-0.020393	NaN	NaN	NaN	0.208496	0.435059	-0.999756	0.011515	-0.067562	0.151963	1.000000	-0.000595	0.000519	-0.000170	-24.528512	-4.218273	20.633077	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39596	NaN	0.688498	-4.090959	9.131898	-0.072404	0.056914	0.216920	NaN	NaN	NaN	-0.115923	0.031998	-0.021253	NaN	NaN	NaN	0.211914	0.442139	-0.995605	0.011503	-0.068038	0.152261	0.999999	-0.000966	0.000267	-0.000177	-24.636037	-4.209308	20.601544	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39597	NaN	0.733095	-4.156710	8.970181	0.017399	-0.027080	0.100877	NaN	NaN	NaN	-0.094885	0.028392	-0.022685	NaN	NaN	NaN	0.213135	0.442383	-0.991943	0.012241	-0.069163	0.149555	1.000000	-0.000791	0.000237	-0.000189	-24.723566	-4.204050	20.569954	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39598	NaN	0.693443	-4.079975	9.031367	-0.059364	0.062143	0.121357	NaN	NaN	NaN	-0.096092	0.027436	-0.025897	NaN	NaN	NaN	0.214844	0.448242	-0.994385	0.011577	-0.067882	0.150575	1.000000	-0.000801	0.000229	-0.000216	-24.812069	-4.200930	20.535953	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39599	NaN	0.762952	-4.157436	8.930393	0.042794	0.000560	0.067415	NaN	NaN	NaN	-0.144123	0.027840	-0.030962	NaN	NaN	NaN	0.214600	0.447510	-0.994629	0.012733	-0.069115	0.148920	0.999999	-0.001201	0.000232	-0.000258	-24.946139	-4.199553	20.497288	NaN	NaN	NaN	NaN	NaN	NaN	0.00
