// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45ADB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
39580	NaN	0.305419	-8.314771	-5.384569	0.209173	-0.021220	0.095798	NaN	NaN	NaN	0.009269	0.126196	0.103875	NaN	NaN	NaN	0.536865	1.386963	0.429932	0.005116	-0.138568	-0.089759	0.999999	0.000077	0.001052	0.000866	-122.037933	-0.922475	40.790793	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39581	NaN	0.196812	-8.210631	-5.332078	0.137378	-0.097881	-0.022090	NaN	NaN	NaN	-0.010907	0.152663	0.113148	NaN	NaN	NaN	0.534424	1.381592	0.431885	0.003296	-0.136849	-0.088860	0.999999	-0.000091	0.001272	0.000943	-122.046678	-0.909449	40.609682	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39582	NaN	0.144105	-8.208532	-5.281239	0.067052	-0.093535	-0.051592	NaN	NaN	NaN	-0.080291	0.150254	0.110263	NaN	NaN	NaN	0.528320	1.384766	0.433594	0.002417	-0.136866	-0.087932	0.999999	-0.000669	0.001252	0.000919	-122.121777	-0.897668	40.431974	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39583	NaN	0.071244	-8.199738	-5.233212	-0.020433	-0.099894	-0.085567	NaN	NaN	NaN	-0.116937	0.130740	0.096574	NaN	NaN	NaN	0.538574	1.383301	0.438721	0.001202	-0.136746	-0.087088	0.999999	-0.000974	0.001090	0.000805	-122.232261	-0.887313	40.276982	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39584	NaN	0.046878	-8.265048	-5.175345	-0.103595	-0.037202	-0.061519	NaN	NaN	NaN	-0.101705	0.095091	0.076056	NaN	NaN	NaN	0.530762	1.374512	0.441895	0.000800	-0.137823	-0.086140	0.999999	-0.000848	0.000792	0.000634	-122.328835	-0.875619	40.161218	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39585	NaN	0.054123	-8.265581	-5.144291	-0.122429	-0.000731	-0.077622	NaN	NaN	NaN	-0.062884	0.061366	0.048464	NaN	NaN	NaN	0.532715	1.386963	0.440430	0.000914	-0.137804	-0.085666	1.000000	-0.000524	0.000511	0.000404	-122.388983	-0.869098	40.086746	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39586	NaN	0.070810	-8.223353	-5.183853	-0.078419	-0.025677	-0.091881	NaN	NaN	NaN	-0.041375	0.034649	0.024751	NaN	NaN	NaN	0.533447	1.377197	0.442871	0.001184	-0.137085	-0.086351	1.000000	-0.000345	0.000289	0.000206	-122.429104	-0.868082	40.045944	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39587	NaN	0.097474	-8.219853	-5.260327	-0.020147	-0.055409	-0.053433	NaN	NaN	NaN	-0.032602	0.018617	0.003138	NaN	NaN	NaN	0.535400	1.378662	0.442627	0.001615	-0.137021	-0.087635	1.000000	-0.000272	0.000155	0.000026	-122.461209	-0.876291	40.029134	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39588	NaN	0.109386	-8.175731	-5.286083	0.012435	-0.078343	-0.076625	NaN	NaN	NaN	-0.049892	0.005990	-0.014694	NaN	NaN	NaN	0.537598	1.383789	0.445801	0.001802	-0.136299	-0.088045	1.000000	-0.000416	0.000050	-0.000122	-122.510120	-0.892396	40.031646	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39589	NaN	0.111364	-8.134882	-5.268560	0.009317	-0.075540	-0.120391	NaN	NaN	NaN	-0.087280	-0.007049	-0.030741	NaN	NaN	NaN	0.540527	1.381104	0.447510	0.001826	-0.135646	-0.087711	1.000000	-0.000727	-0.000059	-0.000256	-122.595034	-0.914713	40.052917	NaN	NaN	NaN	NaN	NaN	NaN	0.00
