// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45ADA
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
39580	NaN	-0.777654	-8.630318	-4.616573	-0.063100	0.021769	0.005430	NaN	NaN	NaN	0.043411	0.004407	0.019891	NaN	NaN	NaN	0.349365	0.740234	0.324707	-0.012940	-0.143813	-0.076994	1.000000	0.000362	0.000037	0.000166	-118.347197	4.230168	15.814353	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39581	NaN	-0.775595	-8.614793	-4.602903	-0.058923	0.019947	-0.014777	NaN	NaN	NaN	0.052208	0.001234	0.023365	NaN	NaN	NaN	0.348389	0.746338	0.318115	-0.012899	-0.143549	-0.076777	1.000000	0.000435	0.000010	0.000195	-118.298641	4.249560	15.801945	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39582	NaN	-0.791198	-8.626432	-4.596229	-0.070911	0.018668	-0.006503	NaN	NaN	NaN	0.064484	0.000140	0.020640	NaN	NaN	NaN	0.347656	0.739746	0.317627	-0.013162	-0.143735	-0.076681	1.000000	0.000537	0.000001	0.000172	-118.237747	4.267039	15.791911	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39583	NaN	-0.777547	-8.639427	-4.544210	-0.067410	0.062706	-0.020566	NaN	NaN	NaN	0.067306	0.004166	0.018629	NaN	NaN	NaN	0.342285	0.743896	0.313477	-0.012939	-0.143950	-0.075817	1.000000	0.000561	0.000035	0.000155	-118.174522	4.281095	15.779308	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39584	NaN	-0.764702	-8.646447	-4.507177	-0.061099	0.092449	-0.032699	NaN	NaN	NaN	0.045642	0.003089	0.015634	NaN	NaN	NaN	0.352539	0.740967	0.317627	-0.012728	-0.144081	-0.075174	1.000000	0.000380	0.000026	0.000130	-118.131566	4.292794	15.769125	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39585	NaN	-0.773660	-8.623036	-4.569936	-0.046777	0.021315	-0.023051	NaN	NaN	NaN	0.029721	-0.001124	0.021830	NaN	NaN	NaN	0.342773	0.732666	0.313965	-0.012867	-0.143701	-0.076201	1.000000	0.000248	-0.000009	0.000182	-118.104062	4.312153	15.759522	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39586	NaN	-0.764716	-8.657149	-4.516376	-0.050295	0.081505	-0.018837	NaN	NaN	NaN	0.026559	-0.005215	0.025418	NaN	NaN	NaN	0.341797	0.742188	0.310547	-0.012711	-0.144272	-0.075305	1.000000	0.000221	-0.000043	0.000212	-118.079461	4.336042	15.751765	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39587	NaN	-0.769391	-8.639800	-4.598165	-0.025324	-0.000753	0.004673	NaN	NaN	NaN	0.043703	-0.003988	0.033660	NaN	NaN	NaN	0.342773	0.735352	0.313477	-0.012780	-0.143972	-0.076689	1.000000	0.000364	-0.000033	0.000280	-118.038503	4.366127	15.739459	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39588	NaN	-0.800098	-8.658381	-4.593530	-0.049362	-0.003286	0.021222	NaN	NaN	NaN	0.066432	-0.000020	0.043040	NaN	NaN	NaN	0.343018	0.734863	0.309326	-0.013283	-0.144269	-0.076639	1.000000	0.000554	-0.000000	0.000359	-117.976745	4.402481	15.719451	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39589	NaN	-0.791721	-8.666504	-4.553542	-0.043030	0.026490	0.009088	NaN	NaN	NaN	0.087317	0.009925	0.054413	NaN	NaN	NaN	0.351074	0.743896	0.312012	-0.013136	-0.144392	-0.075996	1.000000	0.000728	0.000083	0.000453	-117.895955	4.444044	15.686007	NaN	NaN	NaN	NaN	NaN	NaN	0.00
