// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFC
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
39580	NaN	-0.672882	7.811352	-5.962293	-0.014338	0.006333	0.037119	NaN	NaN	NaN	0.004999	-0.001605	0.001651	NaN	NaN	NaN	0.508301	-0.429932	0.729736	-0.011215	0.130193	-0.099366	1.000000	0.000042	-0.000013	0.000014	127.273456	3.881923	46.367360	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39581	NaN	-0.671621	7.813253	-5.948322	-0.004362	-0.002533	0.030102	NaN	NaN	NaN	0.001812	-0.004382	-0.003008	NaN	NaN	NaN	0.509766	-0.423584	0.719727	-0.011187	0.130223	-0.099137	1.000000	0.000015	-0.000037	-0.000025	127.278193	3.882625	46.367302	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39582	NaN	-0.676538	7.808273	-5.903016	0.015754	-0.031260	-0.000899	NaN	NaN	NaN	0.008376	-0.003318	-0.003677	NaN	NaN	NaN	0.508545	-0.431396	0.720947	-0.011269	0.130145	-0.098375	1.000000	0.000070	-0.000028	-0.000031	127.289244	3.883283	46.368163	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39583	NaN	-0.681689	7.800094	-5.948016	-0.014595	-0.008170	0.020154	NaN	NaN	NaN	0.020261	0.002599	0.001026	NaN	NaN	NaN	0.501465	-0.428955	0.718018	-0.011365	0.130018	-0.099111	1.000000	0.000169	0.000022	0.000009	127.311677	3.876892	46.370739	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39584	NaN	-0.677748	7.802465	-5.922139	0.005435	-0.025012	0.006115	NaN	NaN	NaN	0.023250	0.007111	0.001535	NaN	NaN	NaN	0.512207	-0.430908	0.722656	-0.011303	0.130060	-0.098676	1.000000	0.000194	0.000059	0.000013	127.337175	3.867408	46.376742	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39585	NaN	-0.685675	7.789142	-5.922298	-0.004690	-0.029770	-0.003835	NaN	NaN	NaN	0.020415	0.012838	0.000488	NaN	NaN	NaN	0.497559	-0.434570	0.723389	-0.011439	0.129836	-0.098682	1.000000	0.000170	0.000107	0.000004	127.360314	3.855554	46.387256	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39586	NaN	-0.668341	7.807892	-5.944132	0.005131	-0.014867	0.023080	NaN	NaN	NaN	0.006599	0.007129	-0.002002	NaN	NaN	NaN	0.499512	-0.427979	0.718506	-0.011143	0.130137	-0.099061	1.000000	0.000055	0.000059	-0.000017	127.370030	3.848654	46.395534	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39587	NaN	-0.677600	7.796345	-5.941797	-0.005015	-0.019646	0.013129	NaN	NaN	NaN	-0.000453	0.003386	-0.009305	NaN	NaN	NaN	0.502686	-0.431396	0.724121	-0.011286	0.129940	-0.099030	1.000000	-0.000004	0.000028	-0.000078	127.373134	3.849537	46.405065	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39588	NaN	-0.670401	7.783415	-5.969270	-0.021744	0.007086	0.019029	NaN	NaN	NaN	-0.017249	-0.001438	-0.006464	NaN	NaN	NaN	0.500244	-0.436279	0.716553	-0.011165	0.129710	-0.099507	1.000000	-0.000144	-0.000012	-0.000054	127.359859	3.851091	46.409226	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39589	NaN	-0.668066	7.790436	-5.937137	-0.001727	-0.009737	0.004985	NaN	NaN	NaN	-0.034495	-0.001497	-0.005867	NaN	NaN	NaN	0.504395	-0.425049	0.720703	-0.011127	0.129813	-0.098990	1.000000	-0.000287	-0.000012	-0.000049	127.329950	3.852189	46.412773	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39590	NaN	-0.672858	7.812096	-5.949703	-0.005444	-0.010385	0.030096	NaN	NaN	NaN	-0.038075	-0.002068	-0.003469	NaN	NaN	NaN	0.507813	-0.432861	0.722900	-0.011209	0.130170	-0.099203	1.000000	-0.000317	-0.000017	-0.000029	127.296702	3.851905	46.414663	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39591	NaN	-0.678903	7.808770	-5.913691	0.004588	-0.031103	0.006098	NaN	NaN	NaN	-0.030401	-0.000223	0.000813	NaN	NaN	NaN	0.506592	-0.434326	0.722900	-0.011316	0.130121	-0.098595	1.000000	-0.000253	-0.000002	0.000007	127.270640	3.847322	46.415236	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39592	NaN	-0.658297	7.813244	-5.913087	0.018041	-0.016419	0.007910	NaN	NaN	NaN	-0.019715	0.002789	-0.000338	NaN	NaN	NaN	0.508057	-0.425293	0.723389	-0.010974	0.130205	-0.098573	1.000000	-0.000164	0.000023	-0.000003	127.254969	3.841850	46.418814	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39593	NaN	-0.671058	7.821884	-5.925401	0.004319	-0.020968	0.023069	NaN	NaN	NaN	-0.014262	0.000432	0.002328	NaN	NaN	NaN	0.505859	-0.426025	0.730225	-0.011187	0.130353	-0.098772	1.000000	-0.000119	0.000004	0.000019	127.244409	3.835773	46.419180	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39594	NaN	-0.668458	7.802931	-5.920661	-0.002238	-0.014099	0.004980	NaN	NaN	NaN	-0.014402	0.002248	-0.000809	NaN	NaN	NaN	0.502441	-0.438721	0.724609	-0.011142	0.130037	-0.098693	1.000000	-0.000120	0.000019	-0.000007	127.234000	3.830979	46.423068	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39595	NaN	-0.668970	7.826854	-5.907441	0.014182	-0.030703	0.016039	NaN	NaN	NaN	-0.012216	0.000381	0.002138	NaN	NaN	NaN	0.503174	-0.431396	0.720703	-0.011152	0.130437	-0.098471	1.000000	-0.000102	0.000003	0.000018	127.225236	3.824930	46.423566	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39596	NaN	-0.677009	7.794127	-5.914811	-0.012499	-0.019736	-0.004976	NaN	NaN	NaN	-0.008949	-0.000110	0.001858	NaN	NaN	NaN	0.507324	-0.426025	0.728760	-0.011285	0.129895	-0.098590	1.000000	-0.000075	-0.000001	0.000015	127.219634	3.819432	46.423833	NaN	NaN	NaN	NaN	NaN	NaN	0.00
39597	NaN	-0.668852	7.828708	-5.904996	0.013981	-0.032457	0.016034	NaN	NaN	NaN	-0.007162	-0.002517	-0.002267	NaN	NaN	NaN	0.506348	-0.426025	0.726318	-0.011143	0.130473	-0.098425	1.000000	-0.000060	-0.000021	-0.000019	127.215942	3.818538	46.424813	NaN	NaN	NaN	NaN	NaN	NaN	0.00
