// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AF7
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
43219	NaN	-9.041019	-2.366199	-1.335966	-0.196208	-0.532779	-0.389247	NaN	NaN	NaN	-0.314770	0.186858	-0.021503	NaN	NaN	NaN	1.031982	0.073730	-0.166992	-0.150725	-0.039467	-0.021928	0.999995	-0.002623	0.001557	-0.000179	-111.446563	70.926740	25.290655	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43220	NaN	-8.988702	-2.678962	-1.551375	0.150234	-0.414950	-0.316088	NaN	NaN	NaN	-0.293791	0.204156	0.115261	NaN	NaN	NaN	1.037842	0.062256	-0.163574	-0.149812	-0.044856	-0.025492	0.999995	-0.002448	0.001701	0.000961	-112.373960	70.954192	24.612956	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43221	NaN	-9.266771	-2.391613	-1.391305	-0.249339	-0.503472	-0.158012	NaN	NaN	NaN	-0.308685	0.199744	0.027006	NaN	NaN	NaN	1.037109	0.055420	-0.159912	-0.154475	-0.039954	-0.022829	0.999995	-0.002572	0.001665	0.000225	-113.211029	70.902518	24.045373	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43222	NaN	-9.286278	-2.654783	-1.507875	-0.029513	-0.362200	-0.044150	NaN	NaN	NaN	-0.404887	0.143608	0.003614	NaN	NaN	NaN	1.042725	0.067627	-0.153076	-0.154800	-0.044335	-0.024797	0.999994	-0.003374	0.001197	0.000030	-113.969037	70.849499	23.658265	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43223	NaN	-9.271063	-2.866272	-1.489113	0.070302	-0.167299	0.003247	NaN	NaN	NaN	-0.583857	0.025937	-0.091753	NaN	NaN	NaN	1.034180	0.068604	-0.156006	-0.154560	-0.047773	-0.024553	0.999988	-0.004865	0.000216	-0.000765	-114.493153	70.757748	23.699889	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43224	NaN	-9.215761	-3.163464	-1.551034	0.289030	0.031796	0.049302	NaN	NaN	NaN	-0.560841	0.009736	-0.139568	NaN	NaN	NaN	1.037109	0.069824	-0.149414	-0.153659	-0.052666	-0.025592	0.999988	-0.004674	0.000081	-0.001163	-114.898408	70.631225	23.844340	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43225	NaN	-9.305562	-3.240177	-1.514106	0.250792	0.115535	0.152672	NaN	NaN	NaN	-0.625017	-0.002931	-0.156659	NaN	NaN	NaN	1.035889	0.075195	-0.158203	-0.155163	-0.053931	-0.024958	0.999986	-0.005208	-0.000024	-0.001305	-115.313448	70.495414	24.043199	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43226	NaN	-9.309333	-3.401014	-1.528350	0.322558	0.237112	0.207595	NaN	NaN	NaN	-0.663692	-0.023606	-0.197558	NaN	NaN	NaN	1.036865	0.084473	-0.164063	-0.155244	-0.056568	-0.025190	0.999983	-0.005531	-0.000197	-0.001646	-115.666042	70.333417	24.348058	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43227	NaN	-9.182175	-3.474057	-1.698503	0.493858	0.208296	0.136127	NaN	NaN	NaN	-0.551786	0.015263	-0.197803	NaN	NaN	NaN	1.039307	0.084717	-0.145752	-0.153135	-0.057778	-0.028023	0.999988	-0.004598	0.000127	-0.001648	-116.003600	70.155606	24.555995	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43228	NaN	-9.222088	-3.435953	-1.708553	0.433375	0.181732	0.164832	NaN	NaN	NaN	-0.369354	0.074186	-0.083860	NaN	NaN	NaN	1.038086	0.087646	-0.147461	-0.153759	-0.057246	-0.028205	0.999995	-0.003078	0.000618	-0.000699	-116.439710	70.050874	24.473330	NaN	NaN	NaN	NaN	NaN	NaN	0.00
