// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45B8B
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
43219	NaN	-8.681077	1.921631	4.149202	0.017154	-0.133396	-0.001900	NaN	NaN	NaN	-0.007042	0.039533	0.006598	NaN	NaN	NaN	0.693848	0.115723	-0.696289	-0.144664	0.032023	0.069199	1.000000	-0.000059	0.000329	0.000055	23.697172	62.809294	-126.774210	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43220	NaN	-8.669048	1.893012	4.151951	-0.008661	-0.119440	-0.016757	NaN	NaN	NaN	-0.008052	0.042586	-0.009087	NaN	NaN	NaN	0.700195	0.108643	-0.698975	-0.144457	0.031566	0.069248	1.000000	-0.000067	0.000355	-0.000076	23.706863	62.853334	-126.752698	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43221	NaN	-8.684335	1.838434	4.148432	-0.034944	-0.073743	-0.014712	NaN	NaN	NaN	-0.011088	0.049169	-0.024983	NaN	NaN	NaN	0.698975	0.103271	-0.699707	-0.144704	0.030677	0.069197	1.000000	-0.000092	0.000410	-0.000208	23.692514	62.908897	-126.755925	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43222	NaN	-8.674773	1.860418	4.153901	-0.035595	-0.106625	-0.017021	NaN	NaN	NaN	-0.001749	0.053682	-0.034449	NaN	NaN	NaN	0.701660	0.113037	-0.697021	-0.144540	0.031049	0.069296	1.000000	-0.000015	0.000447	-0.000287	23.674909	62.971509	-126.773796	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43223	NaN	-8.702765	1.832849	4.115095	-0.016067	-0.068018	-0.013373	NaN	NaN	NaN	-0.012743	0.061041	-0.041754	NaN	NaN	NaN	0.690918	0.113525	-0.695801	-0.145001	0.030605	0.068655	1.000000	-0.000106	0.000509	-0.000348	23.637828	63.044113	-126.799922	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43224	NaN	-8.724833	1.782037	4.066356	-0.002252	-0.008606	-0.023227	NaN	NaN	NaN	-0.000897	0.058447	-0.041799	NaN	NaN	NaN	0.702881	0.109375	-0.687988	-0.145371	0.029752	0.067843	1.000000	-0.000007	0.000487	-0.000348	23.610391	63.113848	-126.828651	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43225	NaN	-8.699356	1.889442	4.122616	-0.005028	-0.141709	-0.003272	NaN	NaN	NaN	0.008034	0.061269	-0.042910	NaN	NaN	NaN	0.697510	0.111572	-0.697266	-0.144943	0.031538	0.068786	1.000000	0.000067	0.000511	-0.000358	23.592857	63.187400	-126.855686	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43226	NaN	-8.711965	1.735960	4.075163	-0.048190	-0.001189	-0.039433	NaN	NaN	NaN	-0.024710	0.064712	-0.047267	NaN	NaN	NaN	0.702881	0.112549	-0.702881	-0.145151	0.029004	0.067992	1.000000	-0.000206	0.000539	-0.000394	23.537575	63.264371	-126.890349	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43227	NaN	-8.741083	1.762912	4.039707	-0.003451	-0.009462	-0.023228	NaN	NaN	NaN	0.024635	0.057718	-0.036194	NaN	NaN	NaN	0.702881	0.113525	-0.687256	-0.145643	0.029412	0.067405	1.000000	0.000205	0.000481	-0.000302	23.543611	63.331106	-126.909263	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43228	NaN	-8.724732	1.835092	4.065482	0.001354	-0.095881	-0.014348	NaN	NaN	NaN	0.008931	0.063444	-0.035441	NaN	NaN	NaN	0.702881	0.109619	-0.691650	-0.145367	0.030623	0.067837	1.000000	0.000074	0.000529	-0.000295	23.540625	63.403629	-126.920621	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43229	NaN	-8.751357	1.754215	4.021207	-0.004349	-0.010076	-0.023229	NaN	NaN	NaN	0.001276	0.060411	-0.032439	NaN	NaN	NaN	0.697021	0.117676	-0.691895	-0.145814	0.029276	0.067094	1.000000	0.000011	0.000503	-0.000270	23.533573	63.471455	-126.929334	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43230	NaN	-8.737474	1.770168	4.068092	-0.044895	-0.056774	-0.013654	NaN	NaN	NaN	0.017606	0.059349	-0.026883	NaN	NaN	NaN	0.697021	0.109375	-0.692139	-0.145584	0.029525	0.067878	1.000000	0.000147	0.000495	-0.000224	23.549184	63.536216	-126.929146	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43231	NaN	-8.765873	1.800537	4.032465	-0.000202	-0.064954	0.002557	NaN	NaN	NaN	0.011262	0.057558	-0.021931	NaN	NaN	NaN	0.703857	0.114258	-0.689453	-0.146060	0.030029	0.067281	1.000000	0.000094	0.000480	-0.000183	23.568453	63.597098	-126.919758	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43232	NaN	-8.746397	1.804102	4.002518	0.013765	-0.069886	-0.026508	NaN	NaN	NaN	0.002639	0.053628	-0.019714	NaN	NaN	NaN	0.700684	0.117188	-0.686279	-0.145739	0.030091	0.066774	1.000000	0.000022	0.000447	-0.000164	23.579369	63.654580	-126.909171	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43233	NaN	-8.804352	1.766567	3.974741	0.025520	-0.013615	0.007450	NaN	NaN	NaN	-0.004399	0.057986	-0.013086	NaN	NaN	NaN	0.700439	0.116943	-0.683594	-0.146704	0.029461	0.066315	1.000000	-0.000037	0.000483	-0.000109	23.598095	63.713303	-126.881994	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43234	NaN	-8.781438	1.747776	3.961293	0.013418	-0.005219	-0.021875	NaN	NaN	NaN	0.021137	0.039917	0.002374	NaN	NaN	NaN	0.708252	0.111816	-0.695557	-0.146336	0.029115	0.066075	1.000000	0.000176	0.000333	0.000020	23.655122	63.750293	-126.839443	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43235	NaN	-8.790193	1.772599	3.964348	0.018789	-0.026107	-0.008371	NaN	NaN	NaN	0.022433	0.038465	0.007050	NaN	NaN	NaN	0.704346	0.116211	-0.689697	-0.146484	0.029522	0.066125	1.000000	0.000187	0.000321	0.000059	23.721387	63.783396	-126.789122	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43236	NaN	-8.784875	1.782920	3.968555	0.011790	-0.039411	-0.009598	NaN	NaN	NaN	0.026154	0.035223	0.013079	NaN	NaN	NaN	0.701904	0.112305	-0.691895	-0.146398	0.029685	0.066192	1.000000	0.000218	0.000294	0.000109	23.798652	63.811844	-126.729590	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43237	NaN	-8.790276	1.781045	3.927596	0.038410	-0.019227	-0.021608	NaN	NaN	NaN	0.021442	0.032183	0.011723	NaN	NaN	NaN	0.704102	0.098633	-0.682373	-0.146490	0.029658	0.065505	1.000000	0.000179	0.000268	0.000098	23.867549	63.837602	-126.675291	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43238	NaN	-8.774668	1.816576	3.970602	0.010617	-0.072346	-0.011918	NaN	NaN	NaN	0.033489	0.027093	0.010358	NaN	NaN	NaN	0.708252	0.105957	-0.688477	-0.146232	0.030245	0.066218	1.000000	0.000279	0.000226	0.000086	23.945067	63.859652	-126.625908	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43239	NaN	-8.783611	1.770480	3.943347	0.004706	-0.019183	-0.023100	NaN	NaN	NaN	0.029522	0.028791	0.008514	NaN	NaN	NaN	0.714111	0.112793	-0.681641	-0.146380	0.029481	0.065765	1.000000	0.000246	0.000240	0.000071	24.013701	63.883817	-126.580639	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43240	NaN	-8.767995	1.806091	3.986447	-0.022954	-0.072696	-0.013420	NaN	NaN	NaN	0.045831	0.024898	0.004717	NaN	NaN	NaN	0.707520	0.111816	-0.682861	-0.146121	0.030070	0.066483	1.000000	0.000382	0.000207	0.000039	24.086925	63.907483	-126.545685	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43241	NaN	-8.768067	1.835532	3.940850	0.023148	-0.078988	-0.026386	NaN	NaN	NaN	0.042830	0.024649	-0.005753	NaN	NaN	NaN	0.709717	0.109619	-0.685791	-0.146119	0.030576	0.065722	1.000000	0.000357	0.000205	-0.000048	24.138179	63.934011	-126.532560	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43242	NaN	-8.771455	1.768327	3.964783	-0.035796	-0.032941	-0.025832	NaN	NaN	NaN	0.043044	0.024768	-0.009948	NaN	NaN	NaN	0.697754	0.102539	-0.681885	-0.146175	0.029461	0.066120	1.000000	0.000359	0.000206	-0.000083	24.182965	63.961962	-126.527384	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43243	NaN	-8.763296	1.834184	3.948759	0.002783	-0.085625	-0.027753	NaN	NaN	NaN	0.059649	0.026615	-0.008614	NaN	NaN	NaN	0.713867	0.106934	-0.679443	-0.146038	0.030547	0.065860	1.000000	0.000497	0.000222	-0.000072	24.249397	63.989835	-126.517600	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43244	NaN	-8.792977	1.866387	3.941259	0.026957	-0.101382	0.001708	NaN	NaN	NaN	0.046778	0.025282	-0.021577	NaN	NaN	NaN	0.698975	0.112793	-0.686279	-0.146530	0.031107	0.065731	1.000000	0.000390	0.000211	-0.000180	24.278989	64.023969	-126.533149	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43245	NaN	-8.780450	1.837315	3.945414	0.001428	-0.087271	-0.013162	NaN	NaN	NaN	0.041136	0.021145	-0.035884	NaN	NaN	NaN	0.710205	0.113037	-0.687012	-0.146320	0.030643	0.065793	1.000000	0.000343	0.000176	-0.000299	24.270497	64.058048	-126.584776	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43246	NaN	-8.792403	1.809672	3.903667	0.021635	-0.047541	-0.024064	NaN	NaN	NaN	0.029865	0.018914	-0.030818	NaN	NaN	NaN	0.708008	0.109619	-0.681641	-0.146522	0.030183	0.065092	1.000000	0.000249	0.000158	-0.000257	24.260388	64.089369	-126.626112	NaN	NaN	NaN	NaN	NaN	NaN	0.00
43247	NaN	-8.793385	1.836858	3.920054	0.020294	-0.081507	-0.011798	NaN	NaN	NaN	0.022334	0.013273	-0.031853	NaN	NaN	NaN	0.706787	0.104492	-0.682617	-0.146541	0.030641	0.065356	1.000000	0.000186	0.000111	-0.000265	24.238105	64.116212	-126.673624	NaN	NaN	NaN	NaN	NaN	NaN	0.00
