// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45B8B
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
34686	NaN	-3.158360	-3.671039	-8.492630	3.707399	-0.364258	-0.774718	NaN	NaN	NaN	-2.251665	1.251800	-0.586598	NaN	NaN	NaN	0.519531	-0.371582	0.726318	-0.054411	-0.063555	-0.139805	0.999758	-0.018762	0.010431	-0.004888	-179.585391	28.129842	-74.003444	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34687	NaN	-3.883674	-4.400256	-8.407545	4.280592	0.804794	-0.530790	NaN	NaN	NaN	-0.439627	1.372119	-1.032556	NaN	NaN	NaN	0.510010	-0.369629	0.740479	-0.066953	-0.073279	-0.139100	0.999891	-0.003663	0.011434	-0.008604	-179.499432	26.805006	-72.901335	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34688	NaN	-4.018401	-3.025508	-7.923968	2.677156	0.949351	-0.867727	NaN	NaN	NaN	1.038035	1.300675	-1.471352	NaN	NaN	NaN	0.508789	-0.342529	0.752686	-0.069005	-0.048447	-0.131750	0.999829	0.008650	0.010838	-0.012261	-177.833241	25.523611	-71.366170	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34689	NaN	-4.118693	-1.366006	-7.918658	0.743989	0.672791	-0.839555	NaN	NaN	NaN	1.363364	1.373459	-1.648529	NaN	NaN	NaN	0.501709	-0.315674	0.774658	-0.070442	-0.020312	-0.131418	0.999776	0.011361	0.011445	-0.013737	-175.838180	24.120994	-69.710646	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34690	NaN	-4.201378	-0.627427	-8.533319	-0.247342	0.393352	-0.292242	NaN	NaN	NaN	0.716148	1.361055	-1.549540	NaN	NaN	NaN	0.496094	-0.290039	0.788330	-0.071750	-0.008692	-0.141470	0.999835	0.005968	0.011341	-0.012912	-174.563642	22.695796	-68.219244	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34691	NaN	-4.028244	-1.323361	-8.644103	0.267757	0.618518	-0.208584	NaN	NaN	NaN	-0.274723	1.401951	-1.321900	NaN	NaN	NaN	0.484375	-0.273682	0.784912	-0.069054	-0.021631	-0.143219	0.999868	-0.002289	0.011682	-0.011015	-174.371839	21.235897	-66.999808	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34692	NaN	-4.132292	-2.725432	-9.171042	1.438688	1.266256	0.430882	NaN	NaN	NaN	-0.558883	1.475102	-1.216012	NaN	NaN	NaN	0.458252	-0.276611	0.804443	-0.071202	-0.045419	-0.151773	0.999862	-0.004657	0.012292	-0.010133	-174.525029	19.716690	-65.906603	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34693	NaN	-4.373054	-3.612135	-9.525051	2.046958	1.975638	0.901571	NaN	NaN	NaN	-0.321282	1.477272	-1.171760	NaN	NaN	NaN	0.455566	-0.275391	0.819092	-0.075416	-0.059897	-0.157672	0.999873	-0.002677	0.012310	-0.009764	-174.496437	18.199240	-64.869009	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34694	NaN	-4.495604	-3.679689	-9.381542	1.863703	2.422762	0.789753	NaN	NaN	NaN	0.092258	1.426207	-1.174633	NaN	NaN	NaN	0.444580	-0.263428	0.821533	-0.077373	-0.060459	-0.155496	0.999881	0.000769	0.011885	-0.009788	-174.100074	16.727093	-63.837375	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34695	NaN	-4.707515	-3.234170	-9.282565	1.140079	2.681451	0.689128	NaN	NaN	NaN	0.223871	1.395256	-1.138590	NaN	NaN	NaN	0.425049	-0.264160	0.836670	-0.080756	-0.052856	-0.153879	0.999886	0.001866	0.011627	-0.009488	-173.616914	15.281125	-62.857012	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34696	NaN	-5.298411	-2.901171	-9.340262	0.350550	3.249119	0.819437	NaN	NaN	NaN	0.111441	1.440713	-1.097270	NaN	NaN	NaN	0.417480	-0.256348	0.844238	-0.090604	-0.047387	-0.154637	0.999886	0.000929	0.012005	-0.009144	-173.281469	13.789220	-61.941329	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34697	NaN	-5.591574	-3.070077	-9.179118	0.147880	3.836341	0.684934	NaN	NaN	NaN	0.000527	1.373566	-1.013784	NaN	NaN	NaN	0.394775	-0.248535	0.860107	-0.095364	-0.050368	-0.151902	0.999899	0.000004	0.011446	-0.008448	-173.093566	12.367166	-61.111174	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34698	NaN	-5.504163	-3.540673	-9.157258	0.393987	4.185749	0.627839	NaN	NaN	NaN	0.126573	1.282212	-0.950938	NaN	NaN	NaN	0.388672	-0.239502	0.867432	-0.093823	-0.058113	-0.151687	0.999911	0.001055	0.010685	-0.007924	-172.817064	11.035645	-60.342301	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34699	NaN	-5.389034	-3.922171	-9.369259	0.551998	4.394244	0.798008	NaN	NaN	NaN	0.392349	1.186652	-0.899357	NaN	NaN	NaN	0.379395	-0.224121	0.881592	-0.091841	-0.064177	-0.155464	0.999918	0.003269	0.009888	-0.007494	-172.312174	9.796767	-59.623048	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34700	NaN	-5.275661	-4.104969	-9.079603	0.510685	4.582131	0.476039	NaN	NaN	NaN	0.801858	1.138895	-0.876911	NaN	NaN	NaN	0.360596	-0.208984	0.889160	-0.089853	-0.066755	-0.150930	0.999906	0.006682	0.009490	-0.007307	-171.436019	8.598317	-58.936358	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34701	NaN	-5.426823	-4.019989	-9.100393	0.049218	4.745805	0.477759	NaN	NaN	NaN	1.226518	1.031690	-0.840016	NaN	NaN	NaN	0.343750	-0.190918	0.897461	-0.092209	-0.064809	-0.151555	0.999886	0.010221	0.008597	-0.007000	-170.173926	7.494275	-58.293836	NaN	NaN	NaN	NaN	NaN	NaN	0.00
