// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AF9
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
34686	NaN	-5.250988	0.415347	-7.628849	0.555116	0.551290	-0.575125	NaN	NaN	NaN	-0.146977	-0.114897	0.115122	NaN	NaN	NaN	0.147705	0.081543	0.834717	-0.087401	0.006683	-0.127239	0.999998	-0.001225	-0.000957	0.000959	-179.351064	30.964898	-176.413829	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34687	NaN	-5.408384	0.334191	-7.658049	0.677555	0.437841	-0.466191	NaN	NaN	NaN	-0.375159	0.056838	0.048379	NaN	NaN	NaN	0.148438	0.081787	0.837646	-0.090202	0.005135	-0.127608	0.999995	-0.003126	0.000474	0.000403	-179.734210	30.907351	-176.469341	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34688	NaN	-5.394202	0.142165	-8.159562	0.440243	0.173666	-0.041727	NaN	NaN	NaN	-0.545710	0.159709	-0.076729	NaN	NaN	NaN	0.148926	0.075195	0.835693	-0.090083	0.001809	-0.135882	0.999989	-0.004548	0.001331	-0.000639	179.791725	30.751281	-176.385935	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34689	NaN	-5.230017	-0.113743	-8.580695	0.133611	-0.166956	0.234613	NaN	NaN	NaN	-0.516641	0.176852	-0.157763	NaN	NaN	NaN	0.151367	0.062256	0.838379	-0.087381	-0.002396	-0.142873	0.999989	-0.004305	0.001474	-0.001315	179.391828	30.580204	-176.211281	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34690	NaN	-4.967138	-0.132451	-8.800699	-0.170850	-0.253969	0.289217	NaN	NaN	NaN	-0.323267	0.146173	-0.181226	NaN	NaN	NaN	0.146729	0.061279	0.839600	-0.082968	-0.002477	-0.146571	0.999994	-0.002694	0.001218	-0.001510	179.189215	30.439699	-176.009524	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34691	NaN	-4.646279	0.031087	-8.688756	-0.382782	-0.129546	0.032108	NaN	NaN	NaN	-0.182501	0.060580	-0.065870	NaN	NaN	NaN	0.143799	0.063965	0.826660	-0.077511	0.000340	-0.144774	0.999999	-0.001521	0.000505	-0.000549	179.055720	30.379532	-175.936993	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34692	NaN	-4.757043	0.167235	-8.546204	-0.214621	0.001613	-0.032660	NaN	NaN	NaN	-0.103791	0.060086	0.053981	NaN	NaN	NaN	0.126221	0.061035	0.836914	-0.079357	0.002628	-0.142399	0.999999	-0.000865	0.000501	0.000450	178.930672	30.318053	-175.997372	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34693	NaN	-4.955895	0.216947	-8.454670	0.008680	0.054482	-0.010323	NaN	NaN	NaN	-0.046557	0.039965	0.049582	NaN	NaN	NaN	0.138428	0.060059	0.840332	-0.082647	0.003527	-0.140885	1.000000	-0.000388	0.000333	0.000413	178.862546	30.274699	-176.053487	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34694	NaN	-4.850066	0.297799	-8.321008	-0.016394	0.133084	-0.177698	NaN	NaN	NaN	0.000292	0.016803	-0.034425	NaN	NaN	NaN	0.139893	0.064453	0.834229	-0.080852	0.004987	-0.138672	1.000000	0.000002	0.000140	-0.000287	178.885720	30.255739	-176.016938	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34695	NaN	-4.690024	0.351767	-8.133710	-0.061808	0.194316	-0.419301	NaN	NaN	NaN	0.005872	0.023534	-0.108816	NaN	NaN	NaN	0.136230	0.050293	0.836914	-0.078188	0.005940	-0.135546	1.000000	0.000049	0.000196	-0.000907	178.955866	30.231865	-175.898418	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34696	NaN	-4.456453	0.367754	-8.086104	-0.239142	0.203125	-0.577870	NaN	NaN	NaN	-0.057956	-0.000885	-0.092848	NaN	NaN	NaN	0.137695	0.052002	0.833008	-0.074268	0.006122	-0.134772	1.000000	-0.000483	-0.000007	-0.000774	178.955033	30.230706	-175.796648	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34697	NaN	-4.333814	0.279770	-8.061037	-0.324897	0.098074	-0.662534	NaN	NaN	NaN	-0.161638	-0.010207	0.001966	NaN	NaN	NaN	0.130127	0.047852	0.837891	-0.072219	0.004481	-0.134363	0.999999	-0.001347	-0.000085	0.000016	178.802478	30.236933	-175.800025	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34698	NaN	-4.480262	0.251535	-8.117326	-0.224715	0.041167	-0.540437	NaN	NaN	NaN	-0.293957	-0.034699	0.113468	NaN	NaN	NaN	0.135498	0.046387	0.836426	-0.074636	0.003790	-0.135320	0.999997	-0.002450	-0.000289	0.000946	178.461074	30.263490	-175.927337	NaN	NaN	NaN	NaN	NaN	NaN	0.00
