// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45996
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
34686	NaN	-9.145127	-0.506023	-0.167299	0.479671	0.197189	-0.666752	NaN	NaN	NaN	-0.433098	-0.140242	-0.381198	NaN	NaN	NaN	0.925781	0.037109	-0.393311	-0.152441	-0.007960	-0.002937	0.999988	-0.003609	-0.001169	-0.003177	-45.142956	87.249577	131.698979	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34687	NaN	-9.240460	-0.671513	0.056117	0.272039	0.314299	-0.557034	NaN	NaN	NaN	-0.394128	0.008451	-0.363256	NaN	NaN	NaN	0.927246	0.046875	-0.387207	-0.154041	-0.010722	0.000982	0.999990	-0.003284	0.000070	-0.003027	-50.257083	86.998922	126.948233	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34688	NaN	-9.264315	-0.997280	0.223207	0.106511	0.590269	-0.511513	NaN	NaN	NaN	-0.382504	0.091092	-0.362890	NaN	NaN	NaN	0.933350	0.054199	-0.393799	-0.154452	-0.016142	0.003889	0.999990	-0.003188	0.000759	-0.003024	-55.711849	86.775134	121.844244	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34689	NaN	-9.424729	-1.265531	0.285829	0.035336	0.796601	-0.332569	NaN	NaN	NaN	-0.377262	0.111710	-0.352610	NaN	NaN	NaN	0.935059	0.058838	-0.383301	-0.157135	-0.020615	0.004975	0.999990	-0.003144	0.000931	-0.002938	-60.644470	86.545844	117.257066	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34690	NaN	-9.552580	-1.356147	0.249195	0.054199	0.821325	-0.196286	NaN	NaN	NaN	-0.372939	0.074599	-0.363850	NaN	NaN	NaN	0.933105	0.073730	-0.382080	-0.159275	-0.022106	0.004321	0.999990	-0.003108	0.000622	-0.003032	-64.536917	86.271045	113.706591	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34691	NaN	-9.556915	-1.534869	0.164610	0.126503	0.938014	-0.178303	NaN	NaN	NaN	-0.352760	0.023579	-0.363113	NaN	NaN	NaN	0.931885	0.090332	-0.393311	-0.159358	-0.025091	0.002849	0.999991	-0.002940	0.000196	-0.003026	-67.246840	85.964271	111.321186	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34692	NaN	-9.609870	-1.720073	0.128934	0.154498	1.063006	-0.108524	NaN	NaN	NaN	-0.304520	0.026263	-0.319972	NaN	NaN	NaN	0.915771	0.091797	-0.384521	-0.160240	-0.028235	0.002256	0.999993	-0.002538	0.000219	-0.002666	-69.388956	85.689736	109.458416	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34693	NaN	-9.713579	-1.846739	0.089136	0.183903	1.137589	0.007901	NaN	NaN	NaN	-0.203109	0.068807	-0.215935	NaN	NaN	NaN	0.930176	0.094971	-0.378906	-0.161947	-0.030485	0.001630	0.999997	-0.001693	0.000573	-0.001799	-71.276587	85.517983	107.752976	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34694	NaN	-9.735593	-1.752018	0.000903	0.252080	1.013967	0.023959	NaN	NaN	NaN	-0.111265	0.104332	-0.106035	NaN	NaN	NaN	0.930908	0.098145	-0.390137	-0.162285	-0.029057	0.000183	0.999999	-0.000927	0.000869	-0.000884	-72.964149	85.452510	106.159835	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34695	NaN	-9.641009	-1.767017	-0.050650	0.281749	1.026745	-0.068954	NaN	NaN	NaN	-0.014511	0.123150	-0.003586	NaN	NaN	NaN	0.927002	0.088867	-0.382324	-0.160685	-0.029446	-0.000676	0.999999	-0.000121	0.001026	-0.000030	-74.400848	85.482459	104.725642	NaN	NaN	NaN	NaN	NaN	NaN	0.00
