// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFC
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
34686	NaN	-0.432896	6.448800	-1.603348	-0.332353	0.687912	-3.197546	NaN	NaN	NaN	-0.311032	0.415215	1.039954	NaN	NaN	NaN	0.309814	-0.792969	0.435303	-0.008239	0.107342	-0.026973	0.999953	-0.002592	0.003460	0.008666	98.270692	6.777685	58.474307	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34687	NaN	-0.431142	7.104254	-0.691099	0.470185	0.142438	-2.678836	NaN	NaN	NaN	-0.198634	0.259734	0.737331	NaN	NaN	NaN	0.298828	-0.797363	0.438232	-0.007938	0.118338	-0.011698	0.999977	-0.001655	0.002164	0.006144	98.095678	6.034036	58.621035	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34688	NaN	-0.429188	7.218415	-0.700494	0.432106	0.091698	-2.561139	NaN	NaN	NaN	-0.041030	0.226327	0.500659	NaN	NaN	NaN	0.297119	-0.800781	0.430664	-0.007677	0.120272	-0.011702	0.999989	-0.000342	0.001886	0.004172	98.073961	5.525990	58.767691	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34689	NaN	-0.546814	8.333069	-0.806308	0.483177	-0.013675	-1.436853	NaN	NaN	NaN	0.678992	0.221781	0.296601	NaN	NaN	NaN	0.290283	-0.799072	0.446777	-0.009481	0.138934	-0.012635	0.999979	0.005658	0.001848	0.002472	98.740683	5.211037	58.934759	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34690	NaN	-0.795526	10.024243	-0.198287	1.242569	-0.634090	0.147741	NaN	NaN	NaN	0.762097	0.191594	0.134174	NaN	NaN	NaN	0.288330	-0.790283	0.461670	-0.013450	0.167072	-0.002222	0.999978	0.006351	0.001597	0.001118	99.485407	5.051663	59.094240	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34691	NaN	-1.069648	10.995233	-0.425013	1.154734	-0.828735	1.150864	NaN	NaN	NaN	0.264166	-0.016911	0.144710	NaN	NaN	NaN	0.283936	-0.774658	0.454102	-0.018047	0.183247	-0.006683	0.999997	0.002201	-0.000141	0.001206	99.736763	4.914208	59.053592	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34692	NaN	-1.110253	11.026480	-0.901085	0.737573	-0.653221	1.262376	NaN	NaN	NaN	-0.067433	-0.180945	0.218904	NaN	NaN	NaN	0.268311	-0.781006	0.458496	-0.018817	0.183732	-0.015150	0.999997	-0.000562	-0.001508	0.001824	99.657395	4.733391	58.845653	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34693	NaN	-1.185179	11.076189	-1.229044	0.396221	-0.577310	1.372420	NaN	NaN	NaN	-0.056037	-0.304077	0.314143	NaN	NaN	NaN	0.277588	-0.786621	0.461914	-0.020184	0.184541	-0.020621	0.999993	-0.000467	-0.002534	0.002618	99.579211	4.482085	58.507696	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34694	NaN	-0.932396	11.326515	-1.554224	0.250946	-0.242657	1.652587	NaN	NaN	NaN	-0.079744	-0.421688	0.473346	NaN	NaN	NaN	0.278809	-0.789063	0.448975	-0.016193	0.188695	-0.026085	0.999986	-0.000665	-0.003514	0.003945	99.470005	4.099001	58.033439	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34695	NaN	-0.602228	11.472180	-1.735018	0.220236	0.060482	1.803264	NaN	NaN	NaN	-0.189063	-0.457400	0.704157	NaN	NaN	NaN	0.264160	-0.802734	0.450684	-0.011048	0.191094	-0.029259	0.999974	-0.001576	-0.003812	0.005868	99.255797	3.502778	57.490248	NaN	NaN	NaN	NaN	NaN	NaN	0.00
