// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45ADB
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
34686	NaN	-8.506422	-4.651285	-2.253581	1.175699	0.247693	0.067912	NaN	NaN	NaN	3.134474	0.767634	0.098485	NaN	NaN	NaN	1.066162	0.069336	0.141846	-0.141956	-0.076638	-0.038662	0.999638	0.026117	0.006396	0.000821	-121.873641	64.713636	-19.544161	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34687	NaN	-8.715663	-3.670954	-2.165831	0.115587	0.000127	-0.111409	NaN	NaN	NaN	3.284658	0.803055	0.174567	NaN	NaN	NaN	1.067627	0.077393	0.158203	-0.145417	-0.060393	-0.036785	0.999602	0.027369	0.006691	0.001455	-120.296885	64.456612	-21.270739	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34688	NaN	-8.984521	-3.327083	-2.078579	-0.389672	-0.019772	-0.016841	NaN	NaN	NaN	3.035989	0.739428	0.208368	NaN	NaN	NaN	1.071289	0.081055	0.165283	-0.149862	-0.054827	-0.035112	0.999659	0.025297	0.006161	0.001736	-118.879233	64.277157	-22.913719	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34689	NaN	-8.975809	-3.524064	-2.326351	-0.263697	-0.310646	0.098366	NaN	NaN	NaN	2.892662	0.613249	0.211062	NaN	NaN	NaN	1.071533	0.084961	0.181641	-0.149695	-0.058053	-0.039413	0.999695	0.024103	0.005110	0.001759	-117.380071	64.175149	-24.316083	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34690	NaN	-8.990923	-3.276989	-2.200186	-0.572754	-0.282890	-0.014358	NaN	NaN	NaN	2.918246	0.612051	0.221950	NaN	NaN	NaN	1.069092	0.093262	0.187256	-0.149937	-0.053993	-0.037223	0.999690	0.024316	0.005100	0.001849	-115.865051	64.098959	-25.729273	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34691	NaN	-9.299451	-2.781635	-2.134472	-1.220203	-0.235823	0.047747	NaN	NaN	NaN	2.857922	0.575387	0.194778	NaN	NaN	NaN	1.064453	0.107666	0.181396	-0.155088	-0.045759	-0.035926	0.999704	0.023814	0.004794	0.001623	-114.319120	64.030753	-27.044872	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34692	NaN	-9.324510	-2.021191	-1.735632	-1.957441	0.133105	-0.315607	NaN	NaN	NaN	2.727975	0.433153	0.167168	NaN	NaN	NaN	1.048340	0.110840	0.196289	-0.155467	-0.033242	-0.029125	0.999734	0.022731	0.003609	0.001393	-112.619766	64.009160	-28.051992	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34693	NaN	-9.275494	-1.645127	-1.001797	-2.223994	0.840303	-0.642490	NaN	NaN	NaN	2.202809	0.266802	0.127537	NaN	NaN	NaN	1.060303	0.117188	0.203125	-0.154600	-0.027275	-0.016854	0.999828	0.018356	0.002223	0.001063	-111.093331	64.024001	-28.693935	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34694	NaN	-8.865793	-1.971471	-0.758476	-1.746226	0.935639	-0.916653	NaN	NaN	NaN	1.547969	0.082706	0.084352	NaN	NaN	NaN	1.063477	0.121094	0.194336	-0.147749	-0.032796	-0.012963	0.999916	0.012899	0.000689	0.000703	-109.824334	64.068771	-28.926666	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34695	NaN	-8.545406	-2.590404	-0.750149	-1.072581	0.768413	-0.949513	NaN	NaN	NaN	1.299804	0.116031	0.108692	NaN	NaN	NaN	1.058105	0.114746	0.196045	-0.142397	-0.043165	-0.012832	0.999940	0.010831	0.000967	0.000906	-108.867710	64.127308	-29.242952	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34696	NaN	-8.715153	-2.512554	-0.495049	-1.154070	1.029918	-0.861753	NaN	NaN	NaN	1.244992	0.199567	0.158989	NaN	NaN	NaN	1.061768	0.114990	0.196533	-0.145211	-0.041981	-0.008444	0.999944	0.010375	0.001663	0.001325	-108.150545	64.208255	-29.767013	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34697	NaN	-9.060721	-2.563405	-0.291792	-1.182214	1.268085	-0.552713	NaN	NaN	NaN	0.951917	0.131833	0.147816	NaN	NaN	NaN	1.053467	0.117188	0.205322	-0.150965	-0.042870	-0.005037	0.999967	0.007933	0.001099	0.001232	-107.578396	64.301663	-30.140988	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34698	NaN	-8.909635	-3.080078	-0.324720	-0.663382	1.085911	-0.466323	NaN	NaN	NaN	0.732815	0.025199	0.103210	NaN	NaN	NaN	1.056396	0.117676	0.204346	-0.148451	-0.051428	-0.005695	0.999981	0.006107	0.000210	0.000860	-106.986910	64.386200	-30.261458	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34699	NaN	-8.744770	-3.482951	-0.177838	-0.203768	1.083992	-0.462985	NaN	NaN	NaN	0.676037	0.058820	0.062152	NaN	NaN	NaN	1.063477	0.125000	0.207520	-0.145718	-0.058107	-0.003220	0.999984	0.005634	0.000490	0.000518	-106.488617	64.424622	-30.425114	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34700	NaN	-8.764577	-3.688093	-0.235782	-0.045430	0.969152	-0.350442	NaN	NaN	NaN	0.644238	0.154976	0.034695	NaN	NaN	NaN	1.057373	0.129395	0.206299	-0.146064	-0.061489	-0.004071	0.999985	0.005369	0.001291	0.000289	-106.188916	64.412558	-30.775412	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34701	NaN	-8.730698	-3.705714	-0.247800	-0.024778	0.933408	-0.370922	NaN	NaN	NaN	0.617085	0.186581	-0.002764	NaN	NaN	NaN	1.050781	0.124268	0.205811	-0.145520	-0.061737	-0.004221	0.999986	0.005142	0.001555	-0.000023	-105.954315	64.358566	-31.169288	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34702	NaN	-8.819906	-3.638615	-0.203630	-0.110504	1.005941	-0.323346	NaN	NaN	NaN	0.569957	0.237114	-0.022154	NaN	NaN	NaN	1.052002	0.126221	0.208984	-0.147016	-0.060600	-0.003391	0.999987	0.004750	0.001976	-0.000185	-105.849489	64.274201	-31.657462	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34703	NaN	-9.005028	-3.491782	-0.193442	-0.310882	1.092932	-0.219495	NaN	NaN	NaN	0.507786	0.205493	-0.026157	NaN	NaN	NaN	1.047852	0.128662	0.208008	-0.150102	-0.058150	-0.003213	0.999990	0.004232	0.001712	-0.000218	-105.740168	64.194857	-32.075122	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34704	NaN	-9.077513	-3.469626	-0.177499	-0.356689	1.131390	-0.165730	NaN	NaN	NaN	0.396033	0.145476	-0.009743	NaN	NaN	NaN	1.052734	0.129639	0.215576	-0.151300	-0.057805	-0.002966	0.999994	0.003300	0.001212	-0.000081	-105.631105	64.146595	-32.374740	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34705	NaN	-9.293073	-3.484175	-0.098958	-0.399893	1.248431	0.025603	NaN	NaN	NaN	0.333075	0.078860	0.027830	NaN	NaN	NaN	1.056152	0.137939	0.216553	-0.154872	-0.058101	-0.001709	0.999996	0.002776	0.000657	0.000232	-105.475806	64.150299	-32.556408	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34706	NaN	-9.374445	-3.397128	-0.004758	-0.473130	1.363470	0.053304	NaN	NaN	NaN	0.259655	-0.016608	0.066970	NaN	NaN	NaN	1.052490	0.126465	0.215332	-0.156209	-0.056706	-0.000224	0.999997	0.002164	-0.000138	0.000558	-105.229416	64.214505	-32.559059	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34707	NaN	-9.260529	-3.417865	-0.012056	-0.409089	1.302744	-0.036451	NaN	NaN	NaN	0.177223	-0.068609	0.097607	NaN	NaN	NaN	1.047852	0.132568	0.206787	-0.154296	-0.057089	-0.000373	0.999998	0.001477	-0.000572	0.000813	-104.977216	64.320141	-32.467894	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34708	NaN	-9.174047	-3.346874	0.034449	-0.415943	1.319240	-0.145608	NaN	NaN	NaN	0.155057	-0.080716	0.103151	NaN	NaN	NaN	1.054199	0.135498	0.211914	-0.152853	-0.055913	0.000399	0.999999	0.001292	-0.000673	0.000860	-104.723570	64.433772	-32.351727	NaN	NaN	NaN	NaN	NaN	NaN	0.00
34709	NaN	-9.212299	-3.230739	0.152183	-0.486859	1.440327	-0.168226	NaN	NaN	NaN	0.081463	-0.151687	0.083844	NaN	NaN	NaN	1.058594	0.132568	0.200195	-0.153504	-0.053955	0.002306	0.999999	0.000679	-0.001264	0.000699	-104.391790	64.546365	-32.071454	NaN	NaN	NaN	NaN	NaN	NaN	0.00
