// General information: 
//  MT Manager version: 2020.0.2 
//  XDA version: 2020.0.2 build 5355 rev 106296 built on 2020-10-15
// Device information: 
//  DeviceId: 00B45AFC
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	AccHR_X	AccHR_Y	AccHR_Z	Gyr_X	Gyr_Y	Gyr_Z	GyrHR_X	GyrHR_Y	GyrHR_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Roll	Pitch	Yaw	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U	Temperature
28492	NaN	-6.412609	-2.790217	-6.846629	0.055301	0.027569	-0.025994	NaN	NaN	NaN	-0.026189	-0.006565	-0.008998	NaN	NaN	NaN	0.790527	0.257568	0.366211	-0.106874	-0.046521	-0.114106	1.000000	-0.000218	-0.000055	-0.000075	-157.888498	41.297764	20.429387	NaN	NaN	NaN	NaN	NaN	NaN	0.00
28493	NaN	-6.432465	-2.765270	-6.861784	0.055184	-0.000321	-0.009404	NaN	NaN	NaN	-0.023571	-0.020746	0.005803	NaN	NaN	NaN	0.790039	0.256348	0.370850	-0.107186	-0.046115	-0.114373	1.000000	-0.000196	-0.000173	0.000048	-157.911848	41.318406	20.424186	NaN	NaN	NaN	NaN	NaN	NaN	0.00
28494	NaN	-6.421645	-2.774420	-6.798907	0.021530	0.024855	-0.057741	NaN	NaN	NaN	-0.021947	-0.039315	0.019397	NaN	NaN	NaN	0.791992	0.254150	0.375732	-0.106983	-0.046278	-0.113342	1.000000	-0.000183	-0.000328	0.000162	-157.938479	41.360231	20.411854	NaN	NaN	NaN	NaN	NaN	NaN	0.00
28495	NaN	-6.423155	-2.759999	-6.830325	0.049611	0.013420	-0.038988	NaN	NaN	NaN	-0.028994	-0.041600	0.036320	NaN	NaN	NaN	0.789551	0.252686	0.368652	-0.106999	-0.046060	-0.113865	1.000000	-0.000242	-0.000347	0.000303	-157.984491	41.410048	20.380355	NaN	NaN	NaN	NaN	NaN	NaN	0.00
28496	NaN	-6.435271	-2.747520	-6.814147	0.037132	0.009814	-0.045770	NaN	NaN	NaN	-0.027108	-0.043842	0.051528	NaN	NaN	NaN	0.786865	0.255859	0.371094	-0.107193	-0.045864	-0.113598	1.000000	-0.000226	-0.000365	0.000429	-158.039856	41.467390	20.331902	NaN	NaN	NaN	NaN	NaN	NaN	0.00
28497	NaN	-6.454155	-2.716634	-6.806351	0.028125	-0.013560	-0.047359	NaN	NaN	NaN	-0.023967	-0.046452	0.054112	NaN	NaN	NaN	0.793213	0.258057	0.361328	-0.107505	-0.045348	-0.113472	1.000000	-0.000200	-0.000387	0.000451	-158.093418	41.527788	20.282365	NaN	NaN	NaN	NaN	NaN	NaN	0.00
28498	NaN	-6.504447	-2.708532	-6.819793	0.010434	-0.027438	-0.006940	NaN	NaN	NaN	-0.016122	-0.046972	0.040443	NaN	NaN	NaN	0.789307	0.260254	0.372803	-0.108348	-0.045194	-0.113700	1.000000	-0.000134	-0.000391	0.000337	-158.128484	41.584046	20.248888	NaN	NaN	NaN	NaN	NaN	NaN	0.00
28499	NaN	-6.497459	-2.689869	-6.798805	0.008473	-0.033848	-0.031333	NaN	NaN	NaN	-0.019146	-0.035806	0.025727	NaN	NaN	NaN	0.787354	0.261475	0.373047	-0.108248	-0.044872	-0.113339	1.000000	-0.000160	-0.000298	0.000214	-158.158507	41.624791	20.228437	NaN	NaN	NaN	NaN	NaN	NaN	0.00
28500	NaN	-6.488968	-2.691204	-6.789952	0.011850	-0.025042	-0.042735	NaN	NaN	NaN	-0.011601	-0.019114	0.003047	NaN	NaN	NaN	0.796387	0.259033	0.361084	-0.108130	-0.044867	-0.113179	1.000000	-0.000097	-0.000159	0.000025	-158.168693	41.642628	20.227315	NaN	NaN	NaN	NaN	NaN	NaN	0.00
28501	NaN	-6.508905	-2.686154	-6.815531	0.017066	-0.037718	-0.013145	NaN	NaN	NaN	-0.001729	0.005055	-0.010409	NaN	NaN	NaN	0.788330	0.246826	0.364258	-0.108490	-0.044761	-0.113587	1.000000	-0.000014	0.000042	-0.000087	-158.166436	41.634690	20.229424	NaN	NaN	NaN	NaN	NaN	NaN	0.00
